Solving SGP( :	26 , 3 , 33 , 
Maximum tabu length set to:	100
, Miniumu tabu length set to:	4
, Maximum Tries:	10000
, Maximum Stable Tries:	300

1587715036 INFO tabu : New best sgp (822) found
1587715036 INFO tabu : New best sgp (818) found
1587715036 INFO tabu : New best sgp (814) found
1587715036 INFO tabu : New best sgp (810) found
1587715036 INFO tabu : New best sgp (806) found
1587715036 INFO tabu : New best sgp (802) found
1587715037 INFO tabu : New best sgp (798) found
1587715037 INFO tabu : New best sgp (794) found
1587715037 INFO tabu : New best sgp (790) found
1587715037 INFO tabu : New best sgp (786) found
1587715037 INFO tabu : New best sgp (782) found
1587715037 INFO tabu : New best sgp (778) found
1587715037 INFO tabu : New best sgp (774) found
1587715037 INFO tabu : New best sgp (770) found
1587715037 INFO tabu : New best sgp (766) found
1587715037 INFO tabu : New best sgp (762) found
1587715037 INFO tabu : New best sgp (758) found
1587715037 INFO tabu : New best sgp (754) found
1587715038 INFO tabu : New best sgp (750) found
1587715038 INFO tabu : New best sgp (746) found
1587715038 INFO tabu : New best sgp (742) found
1587715038 INFO tabu : New best sgp (738) found
1587715038 INFO tabu : New best sgp (734) found
1587715038 INFO tabu : New best sgp (730) found
1587715038 INFO tabu : New best sgp (726) found
1587715038 INFO tabu : New best sgp (722) found
1587715038 INFO tabu : New best sgp (718) found
1587715038 INFO tabu : New best sgp (714) found
1587715038 INFO tabu : New best sgp (710) found
1587715038 INFO tabu : New best sgp (706) found
1587715039 INFO tabu : New best sgp (702) found
1587715039 INFO tabu : New best sgp (698) found
1587715039 INFO tabu : New best sgp (694) found
1587715039 INFO tabu : New best sgp (690) found
1587715039 INFO tabu : New best sgp (686) found
1587715039 INFO tabu : New best sgp (682) found
1587715039 INFO tabu : New best sgp (678) found
1587715039 INFO tabu : New best sgp (674) found
1587715039 INFO tabu : New best sgp (670) found
1587715039 INFO tabu : New best sgp (666) found
1587715039 INFO tabu : New best sgp (662) found
1587715039 INFO tabu : New best sgp (658) found
1587715039 INFO tabu : New best sgp (654) found
1587715040 INFO tabu : New best sgp (650) found
1587715040 INFO tabu : New best sgp (646) found
1587715040 INFO tabu : New best sgp (642) found
1587715040 INFO tabu : New best sgp (638) found
1587715040 INFO tabu : New best sgp (634) found
1587715040 INFO tabu : New best sgp (630) found
1587715040 INFO tabu : New best sgp (626) found
1587715040 INFO tabu : New best sgp (622) found
1587715040 INFO tabu : New best sgp (618) found
1587715040 INFO tabu : New best sgp (614) found
1587715040 INFO tabu : New best sgp (610) found
1587715040 INFO tabu : New best sgp (606) found
1587715040 INFO tabu : New best sgp (602) found
1587715041 INFO tabu : New best sgp (598) found
1587715041 INFO tabu : New best sgp (594) found
1587715041 INFO tabu : New best sgp (590) found
1587715041 INFO tabu : New best sgp (586) found
1587715041 INFO tabu : New best sgp (582) found
1587715041 INFO tabu : New best sgp (578) found
1587715041 INFO tabu : New best sgp (574) found
1587715041 INFO tabu : New best sgp (570) found
1587715041 INFO tabu : New best sgp (566) found
1587715041 INFO tabu : New best sgp (562) found
1587715041 INFO tabu : New best sgp (558) found
1587715041 INFO tabu : New best sgp (554) found
1587715041 INFO tabu : New best sgp (550) found
1587715041 INFO tabu : New best sgp (546) found
1587715041 INFO tabu : New best sgp (542) found
1587715042 INFO tabu : New best sgp (538) found
1587715042 INFO tabu : New best sgp (534) found
1587715042 INFO tabu : New best sgp (530) found
1587715042 INFO tabu : New best sgp (526) found
1587715042 INFO tabu : New best sgp (522) found
1587715042 INFO tabu : New best sgp (518) found
1587715042 INFO tabu : New best sgp (514) found
1587715042 INFO tabu : New best sgp (510) found
1587715042 INFO tabu : New best sgp (506) found
1587715042 INFO tabu : New best sgp (502) found
1587715042 INFO tabu : New best sgp (498) found
1587715042 INFO tabu : New best sgp (494) found
1587715042 INFO tabu : New best sgp (490) found
1587715042 INFO tabu : New best sgp (487) found
1587715042 INFO tabu : New best sgp (484) found
1587715043 INFO tabu : New best sgp (481) found
1587715043 INFO tabu : New best sgp (478) found
1587715043 INFO tabu : New best sgp (475) found
1587715043 INFO tabu : New best sgp (472) found
1587715043 INFO tabu : New best sgp (469) found
1587715043 INFO tabu : New best sgp (466) found
1587715043 INFO tabu : New best sgp (463) found
1587715043 INFO tabu : New best sgp (459) found
1587715043 INFO tabu : New best sgp (456) found
1587715043 INFO tabu : New best sgp (453) found
1587715043 INFO tabu : New best sgp (450) found
1587715043 INFO tabu : New best sgp (447) found
1587715043 INFO tabu : New best sgp (444) found
1587715043 INFO tabu : New best sgp (441) found
1587715043 INFO tabu : New best sgp (438) found
1587715043 INFO tabu : New best sgp (435) found
1587715044 INFO tabu : New best sgp (432) found
1587715044 INFO tabu : New best sgp (429) found
1587715044 INFO tabu : New best sgp (426) found
1587715044 INFO tabu : New best sgp (423) found
1587715044 INFO tabu : New best sgp (420) found
1587715044 INFO tabu : New best sgp (417) found
1587715044 INFO tabu : New best sgp (414) found
1587715044 INFO tabu : New best sgp (411) found
1587715044 INFO tabu : New best sgp (408) found
1587715044 INFO tabu : New best sgp (405) found
1587715044 INFO tabu : New best sgp (402) found
1587715044 INFO tabu : New best sgp (399) found
1587715044 INFO tabu : New best sgp (396) found
1587715044 INFO tabu : New best sgp (393) found
1587715044 INFO tabu : New best sgp (390) found
1587715044 INFO tabu : New best sgp (387) found
1587715044 INFO tabu : New best sgp (384) found
1587715044 INFO tabu : New best sgp (381) found
1587715045 INFO tabu : New best sgp (378) found
1587715045 INFO tabu : New best sgp (375) found
1587715045 INFO tabu : New best sgp (372) found
1587715045 INFO tabu : New best sgp (369) found
1587715045 INFO tabu : New best sgp (366) found
1587715045 INFO tabu : New best sgp (363) found
1587715045 INFO tabu : New best sgp (360) found
1587715045 INFO tabu : New best sgp (357) found
1587715045 INFO tabu : New best sgp (354) found
1587715045 INFO tabu : New best sgp (351) found
1587715045 INFO tabu : New best sgp (348) found
1587715045 INFO tabu : New best sgp (345) found
1587715045 INFO tabu : New best sgp (342) found
1587715045 INFO tabu : New best sgp (339) found
1587715045 INFO tabu : New best sgp (336) found
1587715045 INFO tabu : New best sgp (333) found
1587715045 INFO tabu : New best sgp (330) found
1587715045 INFO tabu : New best sgp (327) found
1587715045 INFO tabu : New best sgp (324) found
1587715046 INFO tabu : New best sgp (321) found
1587715046 INFO tabu : New best sgp (318) found
1587715046 INFO tabu : New best sgp (315) found
1587715046 INFO tabu : New best sgp (312) found
1587715046 INFO tabu : New best sgp (309) found
1587715046 INFO tabu : New best sgp (306) found
1587715046 INFO tabu : New best sgp (303) found
1587715046 INFO tabu : New best sgp (300) found
1587715046 INFO tabu : New best sgp (297) found
1587715046 INFO tabu : New best sgp (294) found
1587715046 INFO tabu : New best sgp (291) found
1587715046 INFO tabu : New best sgp (289) found
1587715046 INFO tabu : New best sgp (286) found
1587715046 INFO tabu : New best sgp (283) found
1587715046 INFO tabu : New best sgp (281) found
1587715046 INFO tabu : New best sgp (279) found
1587715046 INFO tabu : New best sgp (277) found
1587715046 INFO tabu : New best sgp (274) found
1587715046 INFO tabu : New best sgp (272) found
1587715046 INFO tabu : New best sgp (270) found
1587715046 INFO tabu : New best sgp (268) found
1587715046 INFO tabu : New best sgp (265) found
1587715046 INFO tabu : New best sgp (263) found
1587715047 INFO tabu : New best sgp (261) found
1587715047 INFO tabu : New best sgp (259) found
1587715047 INFO tabu : New best sgp (257) found
1587715047 INFO tabu : New best sgp (255) found
1587715047 INFO tabu : New best sgp (253) found
1587715047 INFO tabu : New best sgp (251) found
1587715047 INFO tabu : New best sgp (249) found
1587715047 INFO tabu : New best sgp (247) found
1587715047 INFO tabu : New best sgp (245) found
1587715047 INFO tabu : New best sgp (243) found
1587715047 INFO tabu : New best sgp (241) found
1587715047 INFO tabu : New best sgp (239) found
1587715047 INFO tabu : New best sgp (237) found
1587715047 INFO tabu : New best sgp (235) found
1587715047 INFO tabu : New best sgp (233) found
1587715047 INFO tabu : New best sgp (231) found
1587715047 INFO tabu : New best sgp (229) found
1587715047 INFO tabu : New best sgp (226) found
1587715047 INFO tabu : New best sgp (224) found
1587715047 INFO tabu : New best sgp (222) found
1587715047 INFO tabu : New best sgp (220) found
1587715047 INFO tabu : New best sgp (218) found
1587715047 INFO tabu : New best sgp (216) found
1587715047 INFO tabu : New best sgp (213) found
1587715047 INFO tabu : New best sgp (211) found
1587715047 INFO tabu : New best sgp (209) found
1587715048 INFO tabu : New best sgp (207) found
1587715048 INFO tabu : New best sgp (205) found
1587715048 INFO tabu : New best sgp (203) found
1587715048 INFO tabu : New best sgp (201) found
1587715048 INFO tabu : New best sgp (199) found
1587715048 INFO tabu : New best sgp (197) found
1587715048 INFO tabu : New best sgp (195) found
1587715048 INFO tabu : New best sgp (193) found
1587715048 INFO tabu : New best sgp (191) found
1587715048 INFO tabu : New best sgp (189) found
1587715048 INFO tabu : New best sgp (187) found
1587715048 INFO tabu : New best sgp (184) found
1587715048 INFO tabu : New best sgp (182) found
1587715048 INFO tabu : New best sgp (180) found
1587715048 INFO tabu : New best sgp (178) found
1587715048 INFO tabu : New best sgp (176) found
1587715048 INFO tabu : New best sgp (174) found
1587715048 INFO tabu : New best sgp (172) found
1587715048 INFO tabu : New best sgp (170) found
1587715048 INFO tabu : New best sgp (168) found
1587715048 INFO tabu : New best sgp (166) found
1587715048 INFO tabu : New best sgp (164) found
1587715048 INFO tabu : New best sgp (162) found
1587715048 INFO tabu : New best sgp (160) found
1587715048 INFO tabu : New best sgp (159) found
1587715048 INFO tabu : New best sgp (158) found
1587715048 INFO tabu : New best sgp (156) found
1587715048 INFO tabu : New best sgp (155) found
1587715048 INFO tabu : New best sgp (154) found
1587715048 INFO tabu : New best sgp (152) found
1587715048 INFO tabu : New best sgp (151) found
1587715048 INFO tabu : New best sgp (150) found
1587715048 INFO tabu : New best sgp (149) found
1587715049 INFO tabu : New best sgp (148) found
1587715049 INFO tabu : New best sgp (147) found
1587715049 INFO tabu : New best sgp (146) found
1587715049 INFO tabu : New best sgp (145) found
1587715049 INFO tabu : New best sgp (144) found
1587715049 INFO tabu : New best sgp (143) found
1587715049 INFO tabu : New best sgp (141) found
1587715049 INFO tabu : New best sgp (140) found
1587715049 INFO tabu : New best sgp (139) found
1587715049 INFO tabu : New best sgp (137) found
1587715049 INFO tabu : New best sgp (136) found
1587715049 INFO tabu : New best sgp (135) found
1587715049 INFO tabu : New best sgp (134) found
1587715049 INFO tabu : New best sgp (133) found
1587715049 INFO tabu : New best sgp (132) found
1587715049 INFO tabu : New best sgp (131) found
1587715049 INFO tabu : New best sgp (130) found
1587715049 INFO tabu : New best sgp (128) found
1587715049 INFO tabu : New best sgp (127) found
1587715049 INFO tabu : New best sgp (126) found
1587715049 INFO tabu : New best sgp (125) found
1587715049 INFO tabu : New best sgp (124) found
1587715049 INFO tabu : New best sgp (123) found
1587715049 INFO tabu : New best sgp (122) found
1587715049 INFO tabu : New best sgp (121) found
1587715049 INFO tabu : New best sgp (120) found
1587715049 INFO tabu : New best sgp (119) found
1587715049 INFO tabu : New best sgp (118) found
1587715049 INFO tabu : New best sgp (117) found
1587715049 INFO tabu : New best sgp (115) found
1587715049 INFO tabu : New best sgp (113) found
1587715049 INFO tabu : New best sgp (112) found
1587715049 INFO tabu : New best sgp (111) found
1587715049 INFO tabu : New best sgp (110) found
1587715049 INFO tabu : New best sgp (109) found
1587715049 INFO tabu : New best sgp (108) found
1587715049 INFO tabu : New best sgp (107) found
1587715049 INFO tabu : New best sgp (106) found
1587715049 INFO tabu : New best sgp (104) found
1587715049 INFO tabu : New best sgp (103) found
1587715049 INFO tabu : New best sgp (102) found
1587715050 INFO tabu : New best sgp (101) found
1587715050 INFO tabu : New best sgp (100) found
1587715050 INFO tabu : New best sgp (99) found
1587715050 INFO tabu : New best sgp (98) found
1587715050 INFO tabu : New best sgp (97) found
1587715050 INFO tabu : New best sgp (96) found
1587715050 INFO tabu : New best sgp (95) found
1587715050 INFO tabu : New best sgp (94) found
1587715050 INFO tabu : New best sgp (93) found
1587715050 INFO tabu : New best sgp (92) found
1587715050 INFO tabu : New best sgp (91) found
1587715050 INFO tabu : New best sgp (90) found
1587715050 INFO tabu : New best sgp (89) found
1587715050 INFO tabu : New best sgp (88) found
1587715050 INFO tabu : New best sgp (87) found
1587715050 INFO tabu : New best sgp (86) found
1587715050 INFO tabu : New best sgp (85) found
1587715050 INFO tabu : New best sgp (84) found
