Solving SGP( :	20 , 3 , 26 , 
Maximum tabu length set to:	100
, Miniumu tabu length set to:	4
, Maximum Tries:	10000
, Maximum Stable Tries:	300

1587992886 INFO tabu : New best sgp (505) found
1587992886 INFO tabu : New best sgp (501) found
1587992886 INFO tabu : New best sgp (497) found
1587992886 INFO tabu : New best sgp (493) found
1587992886 INFO tabu : New best sgp (489) found
1587992886 INFO tabu : New best sgp (485) found
1587992886 INFO tabu : New best sgp (481) found
1587992886 INFO tabu : New best sgp (477) found
1587992886 INFO tabu : New best sgp (473) found
1587992886 INFO tabu : New best sgp (469) found
1587992886 INFO tabu : New best sgp (465) found
1587992886 INFO tabu : New best sgp (461) found
1587992887 INFO tabu : New best sgp (457) found
1587992887 INFO tabu : New best sgp (453) found
1587992887 INFO tabu : New best sgp (449) found
1587992887 INFO tabu : New best sgp (445) found
1587992887 INFO tabu : New best sgp (441) found
1587992887 INFO tabu : New best sgp (437) found
1587992887 INFO tabu : New best sgp (433) found
1587992887 INFO tabu : New best sgp (429) found
1587992887 INFO tabu : New best sgp (425) found
1587992887 INFO tabu : New best sgp (421) found
1587992887 INFO tabu : New best sgp (417) found
1587992887 INFO tabu : New best sgp (413) found
1587992887 INFO tabu : New best sgp (409) found
1587992887 INFO tabu : New best sgp (405) found
1587992887 INFO tabu : New best sgp (401) found
1587992887 INFO tabu : New best sgp (397) found
1587992887 INFO tabu : New best sgp (393) found
1587992887 INFO tabu : New best sgp (389) found
1587992887 INFO tabu : New best sgp (385) found
1587992887 INFO tabu : New best sgp (381) found
1587992887 INFO tabu : New best sgp (377) found
1587992887 INFO tabu : New best sgp (373) found
1587992887 INFO tabu : New best sgp (369) found
1587992887 INFO tabu : New best sgp (365) found
1587992887 INFO tabu : New best sgp (361) found
1587992887 INFO tabu : New best sgp (357) found
1587992887 INFO tabu : New best sgp (353) found
1587992887 INFO tabu : New best sgp (350) found
1587992888 INFO tabu : New best sgp (347) found
1587992888 INFO tabu : New best sgp (344) found
1587992888 INFO tabu : New best sgp (341) found
1587992888 INFO tabu : New best sgp (338) found
1587992888 INFO tabu : New best sgp (335) found
1587992888 INFO tabu : New best sgp (332) found
1587992888 INFO tabu : New best sgp (329) found
1587992888 INFO tabu : New best sgp (326) found
1587992888 INFO tabu : New best sgp (323) found
1587992888 INFO tabu : New best sgp (320) found
1587992888 INFO tabu : New best sgp (317) found
1587992888 INFO tabu : New best sgp (314) found
1587992888 INFO tabu : New best sgp (311) found
1587992888 INFO tabu : New best sgp (308) found
1587992888 INFO tabu : New best sgp (304) found
1587992888 INFO tabu : New best sgp (301) found
1587992888 INFO tabu : New best sgp (298) found
1587992888 INFO tabu : New best sgp (294) found
1587992888 INFO tabu : New best sgp (291) found
1587992888 INFO tabu : New best sgp (288) found
1587992888 INFO tabu : New best sgp (285) found
1587992888 INFO tabu : New best sgp (282) found
1587992888 INFO tabu : New best sgp (279) found
1587992888 INFO tabu : New best sgp (276) found
1587992888 INFO tabu : New best sgp (273) found
1587992888 INFO tabu : New best sgp (270) found
1587992888 INFO tabu : New best sgp (267) found
1587992888 INFO tabu : New best sgp (264) found
1587992888 INFO tabu : New best sgp (261) found
1587992888 INFO tabu : New best sgp (258) found
1587992888 INFO tabu : New best sgp (255) found
1587992888 INFO tabu : New best sgp (252) found
1587992888 INFO tabu : New best sgp (249) found
1587992889 INFO tabu : New best sgp (246) found
1587992889 INFO tabu : New best sgp (243) found
1587992889 INFO tabu : New best sgp (240) found
1587992889 INFO tabu : New best sgp (237) found
1587992889 INFO tabu : New best sgp (234) found
1587992889 INFO tabu : New best sgp (231) found
1587992889 INFO tabu : New best sgp (228) found
1587992889 INFO tabu : New best sgp (225) found
1587992889 INFO tabu : New best sgp (222) found
1587992889 INFO tabu : New best sgp (219) found
1587992889 INFO tabu : New best sgp (216) found
1587992889 INFO tabu : New best sgp (214) found
1587992889 INFO tabu : New best sgp (212) found
1587992889 INFO tabu : New best sgp (209) found
1587992889 INFO tabu : New best sgp (207) found
1587992889 INFO tabu : New best sgp (205) found
1587992889 INFO tabu : New best sgp (203) found
1587992889 INFO tabu : New best sgp (200) found
1587992889 INFO tabu : New best sgp (198) found
1587992889 INFO tabu : New best sgp (196) found
1587992889 INFO tabu : New best sgp (194) found
1587992889 INFO tabu : New best sgp (192) found
1587992889 INFO tabu : New best sgp (190) found
1587992889 INFO tabu : New best sgp (188) found
1587992889 INFO tabu : New best sgp (186) found
1587992889 INFO tabu : New best sgp (184) found
1587992889 INFO tabu : New best sgp (182) found
1587992889 INFO tabu : New best sgp (179) found
1587992889 INFO tabu : New best sgp (177) found
1587992889 INFO tabu : New best sgp (175) found
1587992889 INFO tabu : New best sgp (173) found
1587992889 INFO tabu : New best sgp (171) found
1587992889 INFO tabu : New best sgp (169) found
1587992889 INFO tabu : New best sgp (167) found
1587992889 INFO tabu : New best sgp (165) found
1587992889 INFO tabu : New best sgp (163) found
1587992889 INFO tabu : New best sgp (161) found
1587992889 INFO tabu : New best sgp (159) found
1587992889 INFO tabu : New best sgp (157) found
1587992889 INFO tabu : New best sgp (155) found
1587992889 INFO tabu : New best sgp (152) found
1587992889 INFO tabu : New best sgp (150) found
1587992889 INFO tabu : New best sgp (148) found
1587992889 INFO tabu : New best sgp (146) found
1587992889 INFO tabu : New best sgp (144) found
1587992890 INFO tabu : New best sgp (142) found
1587992890 INFO tabu : New best sgp (140) found
1587992890 INFO tabu : New best sgp (138) found
1587992890 INFO tabu : New best sgp (136) found
1587992890 INFO tabu : New best sgp (134) found
1587992890 INFO tabu : New best sgp (132) found
1587992890 INFO tabu : New best sgp (130) found
1587992890 INFO tabu : New best sgp (128) found
1587992890 INFO tabu : New best sgp (126) found
1587992890 INFO tabu : New best sgp (124) found
1587992890 INFO tabu : New best sgp (122) found
1587992890 INFO tabu : New best sgp (120) found
1587992890 INFO tabu : New best sgp (119) found
1587992890 INFO tabu : New best sgp (118) found
1587992890 INFO tabu : New best sgp (117) found
1587992890 INFO tabu : New best sgp (115) found
1587992890 INFO tabu : New best sgp (113) found
1587992890 INFO tabu : New best sgp (112) found
1587992890 INFO tabu : New best sgp (110) found
1587992890 INFO tabu : New best sgp (109) found
1587992890 INFO tabu : New best sgp (108) found
1587992890 INFO tabu : New best sgp (107) found
1587992890 INFO tabu : New best sgp (106) found
1587992890 INFO tabu : New best sgp (105) found
1587992890 INFO tabu : New best sgp (104) found
1587992890 INFO tabu : New best sgp (102) found
1587992890 INFO tabu : New best sgp (101) found
1587992890 INFO tabu : New best sgp (100) found
1587992890 INFO tabu : New best sgp (98) found
1587992890 INFO tabu : New best sgp (97) found
1587992890 INFO tabu : New best sgp (96) found
1587992890 INFO tabu : New best sgp (94) found
1587992890 INFO tabu : New best sgp (93) found
1587992890 INFO tabu : New best sgp (92) found
1587992890 INFO tabu : New best sgp (91) found
1587992890 INFO tabu : New best sgp (90) found
1587992890 INFO tabu : New best sgp (89) found
1587992890 INFO tabu : New best sgp (88) found
1587992890 INFO tabu : New best sgp (87) found
1587992890 INFO tabu : New best sgp (85) found
1587992890 INFO tabu : New best sgp (84) found
1587992890 INFO tabu : New best sgp (83) found
1587992890 INFO tabu : New best sgp (82) found
1587992890 INFO tabu : New best sgp (81) found
1587992890 INFO tabu : New best sgp (79) found
1587992890 INFO tabu : New best sgp (77) found
1587992890 INFO tabu : New best sgp (76) found
1587992890 INFO tabu : New best sgp (75) found
1587992890 INFO tabu : New best sgp (74) found
1587992890 INFO tabu : New best sgp (73) found
1587992890 INFO tabu : New best sgp (72) found
1587992890 INFO tabu : New best sgp (71) found
1587992890 INFO tabu : New best sgp (70) found
1587992890 INFO tabu : New best sgp (69) found
1587992890 INFO tabu : New best sgp (68) found
1587992890 INFO tabu : New best sgp (67) found
1587992890 INFO tabu : New best sgp (66) found
1587992890 INFO tabu : New best sgp (65) found
1587992890 INFO tabu : New best sgp (64) found
1587992890 INFO tabu : New best sgp (63) found
1587992890 INFO tabu : New best sgp (62) found
1587992890 INFO tabu : New best sgp (61) found
1587992890 INFO tabu : New best sgp (60) found
1587992890 INFO tabu : New best sgp (59) found
1587992890 INFO tabu : New best sgp (58) found
1587992890 INFO tabu : New best sgp (57) found
1587992890 INFO tabu : New best sgp (56) found
1587992890 INFO tabu : New best sgp (55) found
1587992890 INFO tabu : New best sgp (54) found
1587992890 INFO tabu : New best sgp (53) found
1587992890 INFO tabu : New best sgp (52) found
1587992890 INFO tabu : New best sgp (51) found
1587992890 INFO tabu : New best sgp (50) found
1587992890 INFO tabu : New best sgp (49) found
1587992890 INFO tabu : New best sgp (48) found
1587992891 INFO tabu : New best sgp (47) found
1587992891 INFO tabu : New best sgp (46) found
1587992891 INFO tabu : New best sgp (45) found
1587992891 INFO tabu : New best sgp (44) found
1587992891 INFO tabu : New best sgp (43) found
1587992891 INFO tabu : New best sgp (42) found
1587992891 INFO tabu : New best sgp (41) found
1587992891 INFO tabu : New best sgp (40) found
1587992891 INFO tabu : New best sgp (39) found
1587992891 INFO tabu : New best sgp (38) found
1587992891 INFO tabu : New best sgp (37) found
1587992891 INFO tabu : New best sgp (36) found
1587992891 INFO tabu : New best sgp (35) found
1587992891 INFO tabu : New best sgp (34) found
1587992891 INFO tabu : New best sgp (33) found
1587992891 INFO tabu : New best sgp (32) found
1587992891 INFO tabu : New best sgp (31) found
1587992891 INFO tabu : New best sgp (30) found
1587992891 INFO tabu : New best sgp (29) found
1587992891 INFO tabu : New best sgp (28) found
1587992891 INFO tabu : New best sgp (27) found
1587992891 INFO tabu : New best sgp (26) found
1587992891 INFO tabu : New best sgp (25) found
1587992891 INFO tabu : New best sgp (24) found
1587992891 INFO tabu : New best sgp (23) found
1587992891 INFO tabu : New best sgp (22) found
1587992891 INFO tabu : New best sgp (21) found
1587992891 INFO tabu : New best sgp (20) found
1587992891 INFO tabu : New best sgp (19) found
1587992891 INFO tabu : New best sgp (18) found
1587992891 INFO tabu : New best sgp (17) found
1587992891 INFO tabu : New best sgp (16) found
1587992891 INFO tabu : New best sgp (15) found
1587992891 INFO tabu : New best sgp (14) found
1587992891 INFO tabu : New best sgp (13) found
1587992891 INFO tabu : New best sgp (12) found
1587992891 INFO tabu : New best sgp (11) found
1587992891 INFO tabu : New best sgp (10) found
1587992891 INFO tabu : New best sgp (9) found
1587992892 INFO tabu : New best sgp (8) found
1587992892 INFO tabu : New best sgp (7) found
1587992892 INFO tabu : New best sgp (6) found
1587992892 INFO tabu : New best sgp (5) found
1587992892 INFO tabu : New best sgp (4) found
1587992892 INFO tabu : New best sgp (3) found
1587992893 INFO tabu : New best sgp (2) found
1587992893 INFO tabu : New best sgp (1) found
1587992894 INFO tabu : MAX STABLE REACHED: iterations: 925
1587992894 INFO tabu : Best eval reached in iteration: 1
1587992894 INFO tabu : #1: 1.00, #2: 0.00 , #3: 0.00
1587992894 INFO tabu : Best eval: 1
1587992899 INFO tabu : MAX STABLE REACHED: iterations: 1227
1587992899 INFO tabu : Best eval reached in iteration: 16
1587992899 INFO tabu : #1: 1.00, #2: 0.00 , #3: 0.00
1587992899 INFO tabu : Best eval: 1
1587992904 INFO tabu : MAX STABLE REACHED: iterations: 1529
1587992904 INFO tabu : Best eval reached in iteration: 15
1587992904 INFO tabu : #1: 1.00, #2: 0.00 , #3: 0.00
1587992904 INFO tabu : Best eval: 1
1587992910 INFO tabu : MAX STABLE REACHED: iterations: 1831
1587992910 INFO tabu : Best eval reached in iteration: 15
1587992910 INFO tabu : #1: 1.00, #2: 0.00 , #3: 0.00
1587992910 INFO tabu : Best eval: 1
1587992915 INFO tabu : MAX STABLE REACHED: iterations: 2133
1587992915 INFO tabu : Best eval reached in iteration: 20
1587992915 INFO tabu : #1: 1.00, #2: 0.00 , #3: 0.00
1587992915 INFO tabu : Best eval: 1
1587992920 INFO tabu : MAX STABLE REACHED: iterations: 2435
1587992920 INFO tabu : Best eval reached in iteration: 10
1587992920 INFO tabu : #1: 1.00, #2: 0.00 , #3: 0.00
1587992920 INFO tabu : Best eval: 1
1587992925 INFO tabu : MAX STABLE REACHED: iterations: 2737
1587992925 INFO tabu : Best eval reached in iteration: 18
1587992925 INFO tabu : #1: 1.00, #2: 0.00 , #3: 0.00
1587992925 INFO tabu : Best eval: 1
1587992930 INFO tabu : MAX STABLE REACHED: iterations: 3039
1587992930 INFO tabu : Best eval reached in iteration: 15
