Solving SGP( :	27 , 3 , 30 , 
Maximum tabu length set to:	100
, Miniumu tabu length set to:	4
, Maximum Tries:	10000
, Maximum Stable Tries:	300

1587716595 INFO tabu : New best sgp (697) found
1587716595 INFO tabu : New best sgp (693) found
1587716595 INFO tabu : New best sgp (689) found
1587716595 INFO tabu : New best sgp (685) found
1587716595 INFO tabu : New best sgp (681) found
1587716595 INFO tabu : New best sgp (677) found
1587716595 INFO tabu : New best sgp (673) found
1587716595 INFO tabu : New best sgp (669) found
1587716595 INFO tabu : New best sgp (665) found
1587716596 INFO tabu : New best sgp (661) found
1587716596 INFO tabu : New best sgp (657) found
1587716596 INFO tabu : New best sgp (653) found
1587716596 INFO tabu : New best sgp (649) found
1587716596 INFO tabu : New best sgp (645) found
1587716596 INFO tabu : New best sgp (641) found
1587716596 INFO tabu : New best sgp (637) found
1587716596 INFO tabu : New best sgp (633) found
1587716596 INFO tabu : New best sgp (629) found
1587716596 INFO tabu : New best sgp (625) found
1587716596 INFO tabu : New best sgp (621) found
1587716596 INFO tabu : New best sgp (617) found
1587716596 INFO tabu : New best sgp (613) found
1587716597 INFO tabu : New best sgp (609) found
1587716597 INFO tabu : New best sgp (605) found
1587716597 INFO tabu : New best sgp (601) found
1587716597 INFO tabu : New best sgp (597) found
1587716597 INFO tabu : New best sgp (593) found
1587716597 INFO tabu : New best sgp (589) found
1587716597 INFO tabu : New best sgp (585) found
1587716597 INFO tabu : New best sgp (581) found
1587716597 INFO tabu : New best sgp (577) found
1587716597 INFO tabu : New best sgp (573) found
1587716597 INFO tabu : New best sgp (569) found
1587716597 INFO tabu : New best sgp (565) found
1587716597 INFO tabu : New best sgp (561) found
1587716597 INFO tabu : New best sgp (557) found
1587716598 INFO tabu : New best sgp (553) found
1587716598 INFO tabu : New best sgp (549) found
1587716598 INFO tabu : New best sgp (545) found
1587716598 INFO tabu : New best sgp (541) found
1587716598 INFO tabu : New best sgp (537) found
1587716598 INFO tabu : New best sgp (533) found
1587716598 INFO tabu : New best sgp (529) found
1587716598 INFO tabu : New best sgp (525) found
1587716598 INFO tabu : New best sgp (521) found
1587716598 INFO tabu : New best sgp (517) found
1587716598 INFO tabu : New best sgp (513) found
1587716598 INFO tabu : New best sgp (509) found
1587716598 INFO tabu : New best sgp (505) found
1587716598 INFO tabu : New best sgp (501) found
1587716599 INFO tabu : New best sgp (497) found
1587716599 INFO tabu : New best sgp (493) found
1587716599 INFO tabu : New best sgp (489) found
1587716599 INFO tabu : New best sgp (485) found
1587716599 INFO tabu : New best sgp (481) found
1587716599 INFO tabu : New best sgp (477) found
1587716599 INFO tabu : New best sgp (473) found
1587716599 INFO tabu : New best sgp (469) found
1587716599 INFO tabu : New best sgp (465) found
1587716599 INFO tabu : New best sgp (461) found
1587716599 INFO tabu : New best sgp (457) found
1587716599 INFO tabu : New best sgp (453) found
1587716599 INFO tabu : New best sgp (449) found
1587716599 INFO tabu : New best sgp (445) found
1587716599 INFO tabu : New best sgp (441) found
1587716599 INFO tabu : New best sgp (437) found
1587716600 INFO tabu : New best sgp (433) found
1587716600 INFO tabu : New best sgp (429) found
1587716600 INFO tabu : New best sgp (425) found
1587716600 INFO tabu : New best sgp (421) found
1587716600 INFO tabu : New best sgp (417) found
1587716600 INFO tabu : New best sgp (413) found
1587716600 INFO tabu : New best sgp (409) found
1587716600 INFO tabu : New best sgp (405) found
1587716600 INFO tabu : New best sgp (402) found
1587716600 INFO tabu : New best sgp (399) found
1587716600 INFO tabu : New best sgp (396) found
1587716600 INFO tabu : New best sgp (393) found
1587716600 INFO tabu : New best sgp (390) found
1587716600 INFO tabu : New best sgp (387) found
1587716600 INFO tabu : New best sgp (384) found
1587716600 INFO tabu : New best sgp (381) found
1587716600 INFO tabu : New best sgp (378) found
1587716600 INFO tabu : New best sgp (375) found
1587716601 INFO tabu : New best sgp (372) found
1587716601 INFO tabu : New best sgp (369) found
1587716601 INFO tabu : New best sgp (366) found
1587716601 INFO tabu : New best sgp (363) found
1587716601 INFO tabu : New best sgp (360) found
1587716601 INFO tabu : New best sgp (357) found
1587716601 INFO tabu : New best sgp (354) found
1587716601 INFO tabu : New best sgp (351) found
1587716601 INFO tabu : New best sgp (348) found
1587716601 INFO tabu : New best sgp (345) found
1587716601 INFO tabu : New best sgp (342) found
1587716601 INFO tabu : New best sgp (339) found
1587716601 INFO tabu : New best sgp (336) found
1587716601 INFO tabu : New best sgp (333) found
1587716601 INFO tabu : New best sgp (330) found
1587716601 INFO tabu : New best sgp (327) found
1587716601 INFO tabu : New best sgp (324) found
1587716601 INFO tabu : New best sgp (321) found
1587716601 INFO tabu : New best sgp (318) found
1587716602 INFO tabu : New best sgp (315) found
1587716602 INFO tabu : New best sgp (312) found
1587716602 INFO tabu : New best sgp (309) found
1587716602 INFO tabu : New best sgp (306) found
1587716602 INFO tabu : New best sgp (303) found
1587716602 INFO tabu : New best sgp (300) found
1587716602 INFO tabu : New best sgp (297) found
1587716602 INFO tabu : New best sgp (294) found
1587716602 INFO tabu : New best sgp (291) found
1587716602 INFO tabu : New best sgp (288) found
1587716602 INFO tabu : New best sgp (285) found
1587716602 INFO tabu : New best sgp (282) found
1587716602 INFO tabu : New best sgp (279) found
1587716602 INFO tabu : New best sgp (276) found
1587716602 INFO tabu : New best sgp (273) found
1587716602 INFO tabu : New best sgp (270) found
1587716602 INFO tabu : New best sgp (267) found
1587716602 INFO tabu : New best sgp (263) found
1587716602 INFO tabu : New best sgp (260) found
1587716602 INFO tabu : New best sgp (257) found
1587716602 INFO tabu : New best sgp (254) found
1587716602 INFO tabu : New best sgp (251) found
1587716603 INFO tabu : New best sgp (248) found
1587716603 INFO tabu : New best sgp (245) found
1587716603 INFO tabu : New best sgp (242) found
1587716603 INFO tabu : New best sgp (239) found
1587716603 INFO tabu : New best sgp (236) found
1587716603 INFO tabu : New best sgp (233) found
1587716603 INFO tabu : New best sgp (230) found
1587716603 INFO tabu : New best sgp (227) found
1587716603 INFO tabu : New best sgp (224) found
1587716603 INFO tabu : New best sgp (221) found
1587716603 INFO tabu : New best sgp (218) found
1587716603 INFO tabu : New best sgp (216) found
1587716603 INFO tabu : New best sgp (213) found
1587716603 INFO tabu : New best sgp (211) found
1587716603 INFO tabu : New best sgp (209) found
1587716603 INFO tabu : New best sgp (207) found
1587716603 INFO tabu : New best sgp (205) found
1587716603 INFO tabu : New best sgp (203) found
1587716603 INFO tabu : New best sgp (200) found
1587716603 INFO tabu : New best sgp (198) found
1587716603 INFO tabu : New best sgp (196) found
1587716603 INFO tabu : New best sgp (194) found
1587716603 INFO tabu : New best sgp (192) found
1587716603 INFO tabu : New best sgp (189) found
1587716603 INFO tabu : New best sgp (187) found
1587716603 INFO tabu : New best sgp (185) found
1587716603 INFO tabu : New best sgp (183) found
1587716603 INFO tabu : New best sgp (181) found
1587716604 INFO tabu : New best sgp (179) found
1587716604 INFO tabu : New best sgp (176) found
1587716604 INFO tabu : New best sgp (174) found
1587716604 INFO tabu : New best sgp (172) found
1587716604 INFO tabu : New best sgp (170) found
1587716604 INFO tabu : New best sgp (168) found
1587716604 INFO tabu : New best sgp (166) found
1587716604 INFO tabu : New best sgp (164) found
1587716604 INFO tabu : New best sgp (162) found
1587716604 INFO tabu : New best sgp (159) found
1587716604 INFO tabu : New best sgp (157) found
1587716604 INFO tabu : New best sgp (155) found
1587716604 INFO tabu : New best sgp (153) found
1587716604 INFO tabu : New best sgp (151) found
1587716604 INFO tabu : New best sgp (149) found
1587716604 INFO tabu : New best sgp (147) found
1587716604 INFO tabu : New best sgp (145) found
1587716604 INFO tabu : New best sgp (143) found
1587716604 INFO tabu : New best sgp (141) found
1587716604 INFO tabu : New best sgp (139) found
1587716604 INFO tabu : New best sgp (137) found
1587716604 INFO tabu : New best sgp (135) found
1587716604 INFO tabu : New best sgp (133) found
1587716604 INFO tabu : New best sgp (131) found
1587716604 INFO tabu : New best sgp (129) found
1587716604 INFO tabu : New best sgp (127) found
1587716604 INFO tabu : New best sgp (125) found
1587716604 INFO tabu : New best sgp (123) found
1587716604 INFO tabu : New best sgp (121) found
1587716604 INFO tabu : New best sgp (119) found
1587716604 INFO tabu : New best sgp (117) found
1587716604 INFO tabu : New best sgp (115) found
1587716604 INFO tabu : New best sgp (113) found
1587716604 INFO tabu : New best sgp (111) found
1587716604 INFO tabu : New best sgp (109) found
1587716604 INFO tabu : New best sgp (107) found
1587716604 INFO tabu : New best sgp (105) found
1587716604 INFO tabu : New best sgp (103) found
1587716605 INFO tabu : New best sgp (101) found
1587716605 INFO tabu : New best sgp (99) found
1587716605 INFO tabu : New best sgp (97) found
1587716605 INFO tabu : New best sgp (95) found
1587716605 INFO tabu : New best sgp (93) found
1587716605 INFO tabu : New best sgp (91) found
1587716605 INFO tabu : New best sgp (90) found
1587716605 INFO tabu : New best sgp (88) found
1587716605 INFO tabu : New best sgp (86) found
1587716605 INFO tabu : New best sgp (85) found
1587716605 INFO tabu : New best sgp (84) found
1587716605 INFO tabu : New best sgp (83) found
1587716605 INFO tabu : New best sgp (82) found
1587716605 INFO tabu : New best sgp (81) found
1587716605 INFO tabu : New best sgp (80) found
1587716605 INFO tabu : New best sgp (79) found
1587716605 INFO tabu : New best sgp (78) found
1587716605 INFO tabu : New best sgp (77) found
1587716605 INFO tabu : New best sgp (76) found
1587716605 INFO tabu : New best sgp (74) found
1587716605 INFO tabu : New best sgp (72) found
1587716605 INFO tabu : New best sgp (71) found
1587716605 INFO tabu : New best sgp (70) found
1587716605 INFO tabu : New best sgp (69) found
1587716605 INFO tabu : New best sgp (67) found
1587716605 INFO tabu : New best sgp (65) found
1587716605 INFO tabu : New best sgp (64) found
1587716605 INFO tabu : New best sgp (63) found
1587716605 INFO tabu : New best sgp (62) found
1587716605 INFO tabu : New best sgp (61) found
1587716605 INFO tabu : New best sgp (59) found
1587716605 INFO tabu : New best sgp (58) found
1587716605 INFO tabu : New best sgp (57) found
1587716605 INFO tabu : New best sgp (56) found
1587716605 INFO tabu : New best sgp (55) found
1587716605 INFO tabu : New best sgp (54) found
1587716605 INFO tabu : New best sgp (53) found
1587716605 INFO tabu : New best sgp (52) found
1587716605 INFO tabu : New best sgp (51) found
1587716605 INFO tabu : New best sgp (50) found
1587716605 INFO tabu : New best sgp (49) found
1587716605 INFO tabu : New best sgp (48) found
1587716605 INFO tabu : New best sgp (47) found
1587716605 INFO tabu : New best sgp (46) found
1587716605 INFO tabu : New best sgp (45) found
1587716605 INFO tabu : New best sgp (44) found
1587716605 INFO tabu : New best sgp (43) found
1587716605 INFO tabu : New best sgp (42) found
1587716605 INFO tabu : New best sgp (41) found
1587716605 INFO tabu : New best sgp (40) found
1587716605 INFO tabu : New best sgp (39) found
1587716605 INFO tabu : New best sgp (38) found
1587716605 INFO tabu : New best sgp (37) found
1587716605 INFO tabu : New best sgp (35) found
1587716605 INFO tabu : New best sgp (34) found
1587716605 INFO tabu : New best sgp (33) found
1587716605 INFO tabu : New best sgp (32) found
1587716605 INFO tabu : New best sgp (31) found
1587716605 INFO tabu : New best sgp (30) found
1587716605 INFO tabu : New best sgp (29) found
1587716605 INFO tabu : New best sgp (28) found
1587716605 INFO tabu : New best sgp (27) found
1587716605 INFO tabu : New best sgp (26) found
1587716605 INFO tabu : New best sgp (25) found
1587716605 INFO tabu : New best sgp (24) found
1587716605 INFO tabu : New best sgp (23) found
1587716605 INFO tabu : New best sgp (22) found
1587716605 INFO tabu : New best sgp (21) found
1587716605 INFO tabu : New best sgp (20) found
1587716606 INFO tabu : New best sgp (19) found
1587716606 INFO tabu : New best sgp (18) found
1587716606 INFO tabu : New best sgp (17) found
1587716606 INFO tabu : New best sgp (16) found
1587716606 INFO tabu : New best sgp (15) found
1587716606 INFO tabu : New best sgp (14) found
1587716606 INFO tabu : New best sgp (13) found
1587716606 INFO tabu : New best sgp (11) found
1587716606 INFO tabu : New best sgp (10) found
1587716606 INFO tabu : New best sgp (9) found
1587716606 INFO tabu : New best sgp (8) found
1587716606 INFO tabu : New best sgp (7) found
1587716606 INFO tabu : New best sgp (6) found
1587716606 INFO tabu : New best sgp (5) found
1587716606 INFO tabu : New best sgp (4) found
1587716606 INFO tabu : New best sgp (3) found
1587716606 INFO tabu : New best sgp (2) found
1587716606 INFO tabu : New best sgp (1) found
1587716606 INFO tabu : New best sgp (0) found
