Solving SGP( :	28 , 3 , 38 , 
Maximum tabu length set to:	100
, Miniumu tabu length set to:	4
, Maximum Tries:	10000
, Maximum Stable Tries:	300

1587717818 INFO tabu : New best sgp (1067) found
1587717818 INFO tabu : New best sgp (1063) found
1587717818 INFO tabu : New best sgp (1059) found
1587717818 INFO tabu : New best sgp (1055) found
1587717818 INFO tabu : New best sgp (1051) found
1587717818 INFO tabu : New best sgp (1047) found
1587717818 INFO tabu : New best sgp (1043) found
1587717818 INFO tabu : New best sgp (1039) found
1587717818 INFO tabu : New best sgp (1035) found
1587717819 INFO tabu : New best sgp (1031) found
1587717819 INFO tabu : New best sgp (1027) found
1587717819 INFO tabu : New best sgp (1023) found
1587717819 INFO tabu : New best sgp (1019) found
1587717819 INFO tabu : New best sgp (1015) found
1587717819 INFO tabu : New best sgp (1011) found
1587717819 INFO tabu : New best sgp (1007) found
1587717819 INFO tabu : New best sgp (1003) found
1587717820 INFO tabu : New best sgp (999) found
1587717820 INFO tabu : New best sgp (995) found
1587717820 INFO tabu : New best sgp (991) found
1587717820 INFO tabu : New best sgp (987) found
1587717820 INFO tabu : New best sgp (983) found
1587717820 INFO tabu : New best sgp (979) found
1587717820 INFO tabu : New best sgp (975) found
1587717820 INFO tabu : New best sgp (971) found
1587717820 INFO tabu : New best sgp (967) found
1587717821 INFO tabu : New best sgp (963) found
1587717821 INFO tabu : New best sgp (959) found
1587717821 INFO tabu : New best sgp (955) found
1587717821 INFO tabu : New best sgp (951) found
1587717821 INFO tabu : New best sgp (947) found
1587717821 INFO tabu : New best sgp (943) found
1587717821 INFO tabu : New best sgp (939) found
1587717821 INFO tabu : New best sgp (935) found
1587717821 INFO tabu : New best sgp (931) found
1587717822 INFO tabu : New best sgp (927) found
1587717822 INFO tabu : New best sgp (923) found
1587717822 INFO tabu : New best sgp (919) found
1587717822 INFO tabu : New best sgp (915) found
1587717822 INFO tabu : New best sgp (911) found
1587717822 INFO tabu : New best sgp (907) found
1587717822 INFO tabu : New best sgp (903) found
1587717822 INFO tabu : New best sgp (899) found
1587717822 INFO tabu : New best sgp (895) found
1587717823 INFO tabu : New best sgp (891) found
1587717823 INFO tabu : New best sgp (887) found
1587717823 INFO tabu : New best sgp (883) found
1587717823 INFO tabu : New best sgp (879) found
1587717823 INFO tabu : New best sgp (875) found
1587717823 INFO tabu : New best sgp (871) found
1587717823 INFO tabu : New best sgp (867) found
1587717823 INFO tabu : New best sgp (863) found
1587717823 INFO tabu : New best sgp (859) found
1587717823 INFO tabu : New best sgp (855) found
1587717824 INFO tabu : New best sgp (851) found
1587717824 INFO tabu : New best sgp (847) found
1587717824 INFO tabu : New best sgp (843) found
1587717824 INFO tabu : New best sgp (839) found
1587717824 INFO tabu : New best sgp (835) found
1587717824 INFO tabu : New best sgp (831) found
1587717824 INFO tabu : New best sgp (827) found
1587717824 INFO tabu : New best sgp (823) found
1587717824 INFO tabu : New best sgp (819) found
1587717825 INFO tabu : New best sgp (815) found
1587717825 INFO tabu : New best sgp (811) found
1587717825 INFO tabu : New best sgp (807) found
1587717825 INFO tabu : New best sgp (803) found
1587717825 INFO tabu : New best sgp (799) found
1587717825 INFO tabu : New best sgp (795) found
1587717825 INFO tabu : New best sgp (791) found
1587717825 INFO tabu : New best sgp (787) found
1587717825 INFO tabu : New best sgp (783) found
1587717825 INFO tabu : New best sgp (779) found
1587717826 INFO tabu : New best sgp (775) found
1587717826 INFO tabu : New best sgp (771) found
1587717826 INFO tabu : New best sgp (767) found
1587717826 INFO tabu : New best sgp (763) found
1587717826 INFO tabu : New best sgp (759) found
1587717826 INFO tabu : New best sgp (755) found
1587717826 INFO tabu : New best sgp (751) found
1587717826 INFO tabu : New best sgp (747) found
1587717826 INFO tabu : New best sgp (743) found
1587717826 INFO tabu : New best sgp (739) found
1587717826 INFO tabu : New best sgp (735) found
1587717827 INFO tabu : New best sgp (731) found
1587717827 INFO tabu : New best sgp (727) found
1587717827 INFO tabu : New best sgp (723) found
1587717827 INFO tabu : New best sgp (719) found
1587717827 INFO tabu : New best sgp (716) found
1587717827 INFO tabu : New best sgp (713) found
1587717827 INFO tabu : New best sgp (710) found
1587717827 INFO tabu : New best sgp (707) found
1587717827 INFO tabu : New best sgp (704) found
1587717827 INFO tabu : New best sgp (701) found
1587717828 INFO tabu : New best sgp (697) found
1587717828 INFO tabu : New best sgp (694) found
1587717828 INFO tabu : New best sgp (691) found
1587717828 INFO tabu : New best sgp (688) found
1587717828 INFO tabu : New best sgp (685) found
1587717828 INFO tabu : New best sgp (682) found
1587717828 INFO tabu : New best sgp (679) found
1587717828 INFO tabu : New best sgp (676) found
1587717828 INFO tabu : New best sgp (673) found
1587717828 INFO tabu : New best sgp (670) found
1587717828 INFO tabu : New best sgp (667) found
1587717829 INFO tabu : New best sgp (663) found
1587717829 INFO tabu : New best sgp (660) found
1587717829 INFO tabu : New best sgp (657) found
1587717829 INFO tabu : New best sgp (654) found
1587717829 INFO tabu : New best sgp (651) found
1587717829 INFO tabu : New best sgp (648) found
1587717829 INFO tabu : New best sgp (645) found
1587717829 INFO tabu : New best sgp (642) found
1587717829 INFO tabu : New best sgp (639) found
1587717829 INFO tabu : New best sgp (636) found
1587717829 INFO tabu : New best sgp (633) found
1587717829 INFO tabu : New best sgp (630) found
1587717830 INFO tabu : New best sgp (627) found
1587717830 INFO tabu : New best sgp (624) found
1587717830 INFO tabu : New best sgp (621) found
1587717830 INFO tabu : New best sgp (618) found
1587717830 INFO tabu : New best sgp (615) found
1587717830 INFO tabu : New best sgp (612) found
1587717830 INFO tabu : New best sgp (609) found
1587717830 INFO tabu : New best sgp (606) found
1587717830 INFO tabu : New best sgp (603) found
1587717830 INFO tabu : New best sgp (600) found
1587717830 INFO tabu : New best sgp (597) found
1587717831 INFO tabu : New best sgp (594) found
1587717831 INFO tabu : New best sgp (591) found
1587717831 INFO tabu : New best sgp (587) found
1587717831 INFO tabu : New best sgp (584) found
1587717831 INFO tabu : New best sgp (581) found
1587717831 INFO tabu : New best sgp (578) found
1587717831 INFO tabu : New best sgp (575) found
1587717831 INFO tabu : New best sgp (572) found
1587717831 INFO tabu : New best sgp (569) found
1587717831 INFO tabu : New best sgp (566) found
1587717831 INFO tabu : New best sgp (563) found
1587717831 INFO tabu : New best sgp (560) found
1587717832 INFO tabu : New best sgp (557) found
1587717832 INFO tabu : New best sgp (554) found
1587717832 INFO tabu : New best sgp (551) found
1587717832 INFO tabu : New best sgp (548) found
1587717832 INFO tabu : New best sgp (545) found
1587717832 INFO tabu : New best sgp (542) found
1587717832 INFO tabu : New best sgp (539) found
1587717832 INFO tabu : New best sgp (536) found
1587717832 INFO tabu : New best sgp (533) found
1587717832 INFO tabu : New best sgp (530) found
1587717832 INFO tabu : New best sgp (527) found
1587717832 INFO tabu : New best sgp (524) found
1587717832 INFO tabu : New best sgp (521) found
1587717833 INFO tabu : New best sgp (518) found
1587717833 INFO tabu : New best sgp (515) found
1587717833 INFO tabu : New best sgp (512) found
1587717833 INFO tabu : New best sgp (509) found
1587717833 INFO tabu : New best sgp (506) found
1587717833 INFO tabu : New best sgp (503) found
1587717833 INFO tabu : New best sgp (500) found
1587717833 INFO tabu : New best sgp (497) found
1587717833 INFO tabu : New best sgp (494) found
1587717833 INFO tabu : New best sgp (491) found
1587717833 INFO tabu : New best sgp (488) found
1587717833 INFO tabu : New best sgp (485) found
1587717833 INFO tabu : New best sgp (482) found
1587717834 INFO tabu : New best sgp (479) found
1587717834 INFO tabu : New best sgp (476) found
1587717834 INFO tabu : New best sgp (473) found
1587717834 INFO tabu : New best sgp (470) found
1587717834 INFO tabu : New best sgp (467) found
1587717834 INFO tabu : New best sgp (464) found
1587717834 INFO tabu : New best sgp (461) found
1587717834 INFO tabu : New best sgp (458) found
1587717834 INFO tabu : New best sgp (455) found
1587717834 INFO tabu : New best sgp (452) found
1587717834 INFO tabu : New best sgp (449) found
1587717834 INFO tabu : New best sgp (446) found
1587717834 INFO tabu : New best sgp (443) found
1587717834 INFO tabu : New best sgp (440) found
1587717834 INFO tabu : New best sgp (437) found
1587717835 INFO tabu : New best sgp (434) found
1587717835 INFO tabu : New best sgp (432) found
1587717835 INFO tabu : New best sgp (429) found
1587717835 INFO tabu : New best sgp (427) found
1587717835 INFO tabu : New best sgp (424) found
1587717835 INFO tabu : New best sgp (422) found
1587717835 INFO tabu : New best sgp (420) found
1587717835 INFO tabu : New best sgp (418) found
1587717835 INFO tabu : New best sgp (416) found
1587717835 INFO tabu : New best sgp (414) found
1587717835 INFO tabu : New best sgp (412) found
1587717835 INFO tabu : New best sgp (410) found
1587717835 INFO tabu : New best sgp (407) found
1587717835 INFO tabu : New best sgp (405) found
1587717835 INFO tabu : New best sgp (403) found
1587717836 INFO tabu : New best sgp (401) found
1587717836 INFO tabu : New best sgp (399) found
1587717836 INFO tabu : New best sgp (397) found
1587717836 INFO tabu : New best sgp (394) found
1587717836 INFO tabu : New best sgp (392) found
1587717836 INFO tabu : New best sgp (390) found
1587717836 INFO tabu : New best sgp (388) found
1587717836 INFO tabu : New best sgp (386) found
1587717836 INFO tabu : New best sgp (384) found
1587717836 INFO tabu : New best sgp (382) found
1587717836 INFO tabu : New best sgp (380) found
1587717836 INFO tabu : New best sgp (378) found
1587717836 INFO tabu : New best sgp (376) found
1587717836 INFO tabu : New best sgp (374) found
1587717836 INFO tabu : New best sgp (372) found
1587717836 INFO tabu : New best sgp (370) found
1587717836 INFO tabu : New best sgp (368) found
1587717837 INFO tabu : New best sgp (366) found
1587717837 INFO tabu : New best sgp (364) found
1587717837 INFO tabu : New best sgp (362) found
1587717837 INFO tabu : New best sgp (360) found
1587717837 INFO tabu : New best sgp (357) found
1587717837 INFO tabu : New best sgp (355) found
1587717837 INFO tabu : New best sgp (353) found
1587717837 INFO tabu : New best sgp (351) found
1587717837 INFO tabu : New best sgp (349) found
1587717837 INFO tabu : New best sgp (346) found
1587717837 INFO tabu : New best sgp (344) found
1587717837 INFO tabu : New best sgp (342) found
1587717837 INFO tabu : New best sgp (340) found
1587717837 INFO tabu : New best sgp (338) found
1587717837 INFO tabu : New best sgp (336) found
1587717837 INFO tabu : New best sgp (334) found
1587717837 INFO tabu : New best sgp (332) found
1587717838 INFO tabu : New best sgp (329) found
1587717838 INFO tabu : New best sgp (327) found
1587717838 INFO tabu : New best sgp (325) found
1587717838 INFO tabu : New best sgp (323) found
1587717838 INFO tabu : New best sgp (321) found
1587717838 INFO tabu : New best sgp (319) found
1587717838 INFO tabu : New best sgp (317) found
1587717838 INFO tabu : New best sgp (315) found
1587717838 INFO tabu : New best sgp (313) found
1587717838 INFO tabu : New best sgp (311) found
1587717838 INFO tabu : New best sgp (309) found
1587717838 INFO tabu : New best sgp (306) found
1587717838 INFO tabu : New best sgp (304) found
1587717838 INFO tabu : New best sgp (302) found
1587717838 INFO tabu : New best sgp (300) found
1587717838 INFO tabu : New best sgp (298) found
1587717838 INFO tabu : New best sgp (296) found
1587717838 INFO tabu : New best sgp (294) found
1587717838 INFO tabu : New best sgp (291) found
1587717839 INFO tabu : New best sgp (289) found
1587717839 INFO tabu : New best sgp (287) found
1587717839 INFO tabu : New best sgp (285) found
1587717839 INFO tabu : New best sgp (283) found
1587717839 INFO tabu : New best sgp (281) found
1587717839 INFO tabu : New best sgp (279) found
1587717839 INFO tabu : New best sgp (277) found
1587717839 INFO tabu : New best sgp (275) found
1587717839 INFO tabu : New best sgp (273) found
1587717839 INFO tabu : New best sgp (271) found
1587717839 INFO tabu : New best sgp (269) found
1587717839 INFO tabu : New best sgp (267) found
1587717839 INFO tabu : New best sgp (265) found
1587717839 INFO tabu : New best sgp (263) found
1587717839 INFO tabu : New best sgp (261) found
1587717839 INFO tabu : New best sgp (259) found
1587717839 INFO tabu : New best sgp (257) found
1587717839 INFO tabu : New best sgp (255) found
1587717839 INFO tabu : New best sgp (253) found
1587717839 INFO tabu : New best sgp (251) found
1587717839 INFO tabu : New best sgp (249) found
1587717840 INFO tabu : New best sgp (247) found
1587717840 INFO tabu : New best sgp (245) found
1587717840 INFO tabu : New best sgp (243) found
1587717840 INFO tabu : New best sgp (241) found
1587717840 INFO tabu : New best sgp (239) found
1587717840 INFO tabu : New best sgp (237) found
1587717840 INFO tabu : New best sgp (235) found
1587717840 INFO tabu : New best sgp (233) found
1587717840 INFO tabu : New best sgp (231) found
