Solving SGP( :	25 , 3 , 33 , 
Maximum tabu length set to:	100
, Miniumu tabu length set to:	4
, Maximum Tries:	10000
, Maximum Stable Tries:	300

1587714143 INFO tabu : New best sgp (835) found
1587714143 INFO tabu : New best sgp (831) found
1587714143 INFO tabu : New best sgp (827) found
1587714143 INFO tabu : New best sgp (823) found
1587714143 INFO tabu : New best sgp (819) found
1587714143 INFO tabu : New best sgp (815) found
1587714144 INFO tabu : New best sgp (811) found
1587714144 INFO tabu : New best sgp (807) found
1587714144 INFO tabu : New best sgp (803) found
1587714144 INFO tabu : New best sgp (799) found
1587714144 INFO tabu : New best sgp (795) found
1587714144 INFO tabu : New best sgp (791) found
1587714144 INFO tabu : New best sgp (787) found
1587714144 INFO tabu : New best sgp (783) found
1587714144 INFO tabu : New best sgp (779) found
1587714144 INFO tabu : New best sgp (775) found
1587714144 INFO tabu : New best sgp (771) found
1587714144 INFO tabu : New best sgp (767) found
1587714145 INFO tabu : New best sgp (763) found
1587714145 INFO tabu : New best sgp (759) found
1587714145 INFO tabu : New best sgp (755) found
1587714145 INFO tabu : New best sgp (751) found
1587714145 INFO tabu : New best sgp (747) found
1587714145 INFO tabu : New best sgp (743) found
1587714145 INFO tabu : New best sgp (739) found
1587714145 INFO tabu : New best sgp (735) found
1587714145 INFO tabu : New best sgp (731) found
1587714145 INFO tabu : New best sgp (727) found
1587714145 INFO tabu : New best sgp (723) found
1587714145 INFO tabu : New best sgp (719) found
1587714145 INFO tabu : New best sgp (715) found
1587714146 INFO tabu : New best sgp (711) found
1587714146 INFO tabu : New best sgp (707) found
1587714146 INFO tabu : New best sgp (703) found
1587714146 INFO tabu : New best sgp (699) found
1587714146 INFO tabu : New best sgp (695) found
1587714146 INFO tabu : New best sgp (691) found
1587714146 INFO tabu : New best sgp (687) found
1587714146 INFO tabu : New best sgp (683) found
1587714146 INFO tabu : New best sgp (679) found
1587714146 INFO tabu : New best sgp (675) found
1587714146 INFO tabu : New best sgp (671) found
1587714146 INFO tabu : New best sgp (667) found
1587714146 INFO tabu : New best sgp (663) found
1587714147 INFO tabu : New best sgp (659) found
1587714147 INFO tabu : New best sgp (655) found
1587714147 INFO tabu : New best sgp (651) found
1587714147 INFO tabu : New best sgp (647) found
1587714147 INFO tabu : New best sgp (643) found
1587714147 INFO tabu : New best sgp (639) found
1587714147 INFO tabu : New best sgp (635) found
1587714147 INFO tabu : New best sgp (631) found
1587714147 INFO tabu : New best sgp (627) found
1587714147 INFO tabu : New best sgp (623) found
1587714147 INFO tabu : New best sgp (619) found
1587714147 INFO tabu : New best sgp (615) found
1587714147 INFO tabu : New best sgp (611) found
1587714147 INFO tabu : New best sgp (607) found
1587714147 INFO tabu : New best sgp (603) found
1587714148 INFO tabu : New best sgp (599) found
1587714148 INFO tabu : New best sgp (595) found
1587714148 INFO tabu : New best sgp (591) found
1587714148 INFO tabu : New best sgp (587) found
1587714148 INFO tabu : New best sgp (583) found
1587714148 INFO tabu : New best sgp (579) found
1587714148 INFO tabu : New best sgp (575) found
1587714148 INFO tabu : New best sgp (571) found
1587714148 INFO tabu : New best sgp (567) found
1587714148 INFO tabu : New best sgp (563) found
1587714148 INFO tabu : New best sgp (559) found
1587714148 INFO tabu : New best sgp (555) found
1587714148 INFO tabu : New best sgp (551) found
1587714148 INFO tabu : New best sgp (547) found
1587714148 INFO tabu : New best sgp (543) found
1587714149 INFO tabu : New best sgp (539) found
1587714149 INFO tabu : New best sgp (535) found
1587714149 INFO tabu : New best sgp (531) found
1587714149 INFO tabu : New best sgp (527) found
1587714149 INFO tabu : New best sgp (523) found
1587714149 INFO tabu : New best sgp (519) found
1587714149 INFO tabu : New best sgp (515) found
1587714149 INFO tabu : New best sgp (512) found
1587714149 INFO tabu : New best sgp (509) found
1587714149 INFO tabu : New best sgp (506) found
1587714149 INFO tabu : New best sgp (503) found
1587714149 INFO tabu : New best sgp (500) found
1587714149 INFO tabu : New best sgp (497) found
1587714149 INFO tabu : New best sgp (494) found
1587714149 INFO tabu : New best sgp (491) found
1587714149 INFO tabu : New best sgp (488) found
1587714150 INFO tabu : New best sgp (485) found
1587714150 INFO tabu : New best sgp (482) found
1587714150 INFO tabu : New best sgp (479) found
1587714150 INFO tabu : New best sgp (476) found
1587714150 INFO tabu : New best sgp (473) found
1587714150 INFO tabu : New best sgp (470) found
1587714150 INFO tabu : New best sgp (467) found
1587714150 INFO tabu : New best sgp (464) found
1587714150 INFO tabu : New best sgp (461) found
1587714150 INFO tabu : New best sgp (458) found
1587714150 INFO tabu : New best sgp (455) found
1587714150 INFO tabu : New best sgp (452) found
1587714150 INFO tabu : New best sgp (449) found
1587714150 INFO tabu : New best sgp (446) found
1587714150 INFO tabu : New best sgp (443) found
1587714150 INFO tabu : New best sgp (440) found
1587714150 INFO tabu : New best sgp (437) found
1587714151 INFO tabu : New best sgp (434) found
1587714151 INFO tabu : New best sgp (431) found
1587714151 INFO tabu : New best sgp (428) found
1587714151 INFO tabu : New best sgp (425) found
1587714151 INFO tabu : New best sgp (422) found
1587714151 INFO tabu : New best sgp (419) found
1587714151 INFO tabu : New best sgp (416) found
1587714151 INFO tabu : New best sgp (413) found
1587714151 INFO tabu : New best sgp (410) found
1587714151 INFO tabu : New best sgp (407) found
1587714151 INFO tabu : New best sgp (404) found
1587714151 INFO tabu : New best sgp (401) found
1587714151 INFO tabu : New best sgp (398) found
1587714151 INFO tabu : New best sgp (395) found
1587714151 INFO tabu : New best sgp (392) found
1587714151 INFO tabu : New best sgp (389) found
1587714151 INFO tabu : New best sgp (386) found
1587714151 INFO tabu : New best sgp (383) found
1587714151 INFO tabu : New best sgp (380) found
1587714152 INFO tabu : New best sgp (377) found
1587714152 INFO tabu : New best sgp (374) found
1587714152 INFO tabu : New best sgp (371) found
1587714152 INFO tabu : New best sgp (368) found
1587714152 INFO tabu : New best sgp (365) found
1587714152 INFO tabu : New best sgp (362) found
1587714152 INFO tabu : New best sgp (359) found
1587714152 INFO tabu : New best sgp (356) found
1587714152 INFO tabu : New best sgp (353) found
1587714152 INFO tabu : New best sgp (350) found
1587714152 INFO tabu : New best sgp (347) found
1587714152 INFO tabu : New best sgp (344) found
1587714152 INFO tabu : New best sgp (341) found
1587714152 INFO tabu : New best sgp (338) found
1587714152 INFO tabu : New best sgp (335) found
1587714152 INFO tabu : New best sgp (332) found
1587714152 INFO tabu : New best sgp (329) found
1587714152 INFO tabu : New best sgp (326) found
1587714152 INFO tabu : New best sgp (323) found
1587714152 INFO tabu : New best sgp (320) found
1587714152 INFO tabu : New best sgp (317) found
1587714153 INFO tabu : New best sgp (314) found
1587714153 INFO tabu : New best sgp (311) found
1587714153 INFO tabu : New best sgp (308) found
1587714153 INFO tabu : New best sgp (305) found
1587714153 INFO tabu : New best sgp (303) found
1587714153 INFO tabu : New best sgp (301) found
1587714153 INFO tabu : New best sgp (299) found
1587714153 INFO tabu : New best sgp (297) found
1587714153 INFO tabu : New best sgp (295) found
1587714153 INFO tabu : New best sgp (293) found
1587714153 INFO tabu : New best sgp (291) found
1587714153 INFO tabu : New best sgp (289) found
1587714153 INFO tabu : New best sgp (287) found
1587714153 INFO tabu : New best sgp (284) found
1587714153 INFO tabu : New best sgp (282) found
1587714153 INFO tabu : New best sgp (280) found
1587714153 INFO tabu : New best sgp (278) found
1587714153 INFO tabu : New best sgp (275) found
1587714153 INFO tabu : New best sgp (273) found
1587714153 INFO tabu : New best sgp (271) found
1587714153 INFO tabu : New best sgp (269) found
1587714153 INFO tabu : New best sgp (267) found
1587714153 INFO tabu : New best sgp (265) found
1587714153 INFO tabu : New best sgp (263) found
1587714153 INFO tabu : New best sgp (261) found
1587714154 INFO tabu : New best sgp (259) found
1587714154 INFO tabu : New best sgp (257) found
1587714154 INFO tabu : New best sgp (255) found
1587714154 INFO tabu : New best sgp (252) found
1587714154 INFO tabu : New best sgp (250) found
1587714154 INFO tabu : New best sgp (248) found
1587714154 INFO tabu : New best sgp (246) found
1587714154 INFO tabu : New best sgp (244) found
1587714154 INFO tabu : New best sgp (242) found
1587714154 INFO tabu : New best sgp (240) found
1587714154 INFO tabu : New best sgp (238) found
1587714154 INFO tabu : New best sgp (236) found
1587714154 INFO tabu : New best sgp (234) found
1587714154 INFO tabu : New best sgp (232) found
1587714154 INFO tabu : New best sgp (230) found
1587714154 INFO tabu : New best sgp (228) found
1587714154 INFO tabu : New best sgp (226) found
1587714154 INFO tabu : New best sgp (224) found
1587714154 INFO tabu : New best sgp (222) found
1587714154 INFO tabu : New best sgp (220) found
1587714154 INFO tabu : New best sgp (218) found
1587714154 INFO tabu : New best sgp (216) found
1587714154 INFO tabu : New best sgp (214) found
1587714154 INFO tabu : New best sgp (212) found
1587714154 INFO tabu : New best sgp (210) found
1587714155 INFO tabu : New best sgp (208) found
1587714155 INFO tabu : New best sgp (206) found
1587714155 INFO tabu : New best sgp (204) found
1587714155 INFO tabu : New best sgp (202) found
1587714155 INFO tabu : New best sgp (200) found
1587714155 INFO tabu : New best sgp (198) found
1587714155 INFO tabu : New best sgp (196) found
1587714155 INFO tabu : New best sgp (194) found
1587714155 INFO tabu : New best sgp (192) found
1587714155 INFO tabu : New best sgp (189) found
1587714155 INFO tabu : New best sgp (187) found
1587714155 INFO tabu : New best sgp (185) found
1587714155 INFO tabu : New best sgp (183) found
1587714155 INFO tabu : New best sgp (181) found
1587714155 INFO tabu : New best sgp (179) found
1587714155 INFO tabu : New best sgp (177) found
1587714155 INFO tabu : New best sgp (175) found
1587714155 INFO tabu : New best sgp (173) found
1587714155 INFO tabu : New best sgp (171) found
1587714155 INFO tabu : New best sgp (169) found
1587714155 INFO tabu : New best sgp (168) found
1587714155 INFO tabu : New best sgp (166) found
1587714155 INFO tabu : New best sgp (164) found
1587714155 INFO tabu : New best sgp (162) found
1587714155 INFO tabu : New best sgp (161) found
1587714155 INFO tabu : New best sgp (160) found
1587714155 INFO tabu : New best sgp (159) found
1587714155 INFO tabu : New best sgp (157) found
1587714155 INFO tabu : New best sgp (155) found
1587714155 INFO tabu : New best sgp (153) found
1587714155 INFO tabu : New best sgp (151) found
1587714155 INFO tabu : New best sgp (150) found
1587714155 INFO tabu : New best sgp (149) found
1587714155 INFO tabu : New best sgp (148) found
1587714155 INFO tabu : New best sgp (147) found
1587714156 INFO tabu : New best sgp (146) found
1587714156 INFO tabu : New best sgp (144) found
1587714156 INFO tabu : New best sgp (143) found
1587714156 INFO tabu : New best sgp (142) found
1587714156 INFO tabu : New best sgp (141) found
1587714156 INFO tabu : New best sgp (140) found
1587714156 INFO tabu : New best sgp (139) found
1587714156 INFO tabu : New best sgp (138) found
1587714156 INFO tabu : New best sgp (137) found
1587714156 INFO tabu : New best sgp (136) found
1587714156 INFO tabu : New best sgp (135) found
1587714156 INFO tabu : New best sgp (134) found
1587714156 INFO tabu : New best sgp (132) found
1587714156 INFO tabu : New best sgp (131) found
1587714156 INFO tabu : New best sgp (130) found
1587714156 INFO tabu : New best sgp (129) found
1587714156 INFO tabu : New best sgp (128) found
1587714156 INFO tabu : New best sgp (127) found
1587714156 INFO tabu : New best sgp (125) found
1587714156 INFO tabu : New best sgp (124) found
1587714156 INFO tabu : New best sgp (123) found
1587714156 INFO tabu : New best sgp (122) found
1587714156 INFO tabu : New best sgp (121) found
1587714156 INFO tabu : New best sgp (120) found
1587714156 INFO tabu : New best sgp (119) found
1587714156 INFO tabu : New best sgp (118) found
1587714156 INFO tabu : New best sgp (117) found
1587714156 INFO tabu : New best sgp (116) found
1587714156 INFO tabu : New best sgp (115) found
1587714156 INFO tabu : New best sgp (113) found
1587714156 INFO tabu : New best sgp (111) found
1587714156 INFO tabu : New best sgp (110) found
1587714156 INFO tabu : New best sgp (109) found
1587714156 INFO tabu : New best sgp (108) found
1587714156 INFO tabu : New best sgp (107) found
1587714156 INFO tabu : New best sgp (106) found
1587714156 INFO tabu : New best sgp (105) found
1587714156 INFO tabu : New best sgp (104) found
1587714156 INFO tabu : New best sgp (103) found
1587714156 INFO tabu : New best sgp (102) found
1587714156 INFO tabu : New best sgp (101) found
1587714156 INFO tabu : New best sgp (100) found
1587714156 INFO tabu : New best sgp (99) found
1587714157 INFO tabu : New best sgp (97) found
1587714157 INFO tabu : New best sgp (96) found
1587714157 INFO tabu : New best sgp (95) found
1587714157 INFO tabu : New best sgp (94) found
1587714157 INFO tabu : New best sgp (93) found
