Solving SGP( :	21 , 3 , 27 , 
Maximum tabu length set to:	100
, Miniumu tabu length set to:	4
, Maximum Tries:	10000
, Maximum Stable Tries:	300

1587711178 INFO tabu : New best sgp (566) found
1587711178 INFO tabu : New best sgp (562) found
1587711178 INFO tabu : New best sgp (558) found
1587711178 INFO tabu : New best sgp (554) found
1587711179 INFO tabu : New best sgp (550) found
1587711179 INFO tabu : New best sgp (546) found
1587711179 INFO tabu : New best sgp (542) found
1587711179 INFO tabu : New best sgp (538) found
1587711179 INFO tabu : New best sgp (534) found
1587711179 INFO tabu : New best sgp (530) found
1587711179 INFO tabu : New best sgp (526) found
1587711179 INFO tabu : New best sgp (522) found
1587711179 INFO tabu : New best sgp (518) found
1587711179 INFO tabu : New best sgp (514) found
1587711179 INFO tabu : New best sgp (510) found
1587711179 INFO tabu : New best sgp (506) found
1587711179 INFO tabu : New best sgp (502) found
1587711179 INFO tabu : New best sgp (498) found
1587711179 INFO tabu : New best sgp (494) found
1587711179 INFO tabu : New best sgp (490) found
1587711179 INFO tabu : New best sgp (486) found
1587711179 INFO tabu : New best sgp (482) found
1587711179 INFO tabu : New best sgp (478) found
1587711179 INFO tabu : New best sgp (474) found
1587711179 INFO tabu : New best sgp (470) found
1587711179 INFO tabu : New best sgp (466) found
1587711180 INFO tabu : New best sgp (462) found
1587711180 INFO tabu : New best sgp (458) found
1587711180 INFO tabu : New best sgp (454) found
1587711180 INFO tabu : New best sgp (450) found
1587711180 INFO tabu : New best sgp (446) found
1587711180 INFO tabu : New best sgp (442) found
1587711180 INFO tabu : New best sgp (438) found
1587711180 INFO tabu : New best sgp (434) found
1587711180 INFO tabu : New best sgp (430) found
1587711180 INFO tabu : New best sgp (426) found
1587711180 INFO tabu : New best sgp (422) found
1587711180 INFO tabu : New best sgp (418) found
1587711180 INFO tabu : New best sgp (414) found
1587711180 INFO tabu : New best sgp (410) found
1587711180 INFO tabu : New best sgp (406) found
1587711180 INFO tabu : New best sgp (402) found
1587711180 INFO tabu : New best sgp (398) found
1587711180 INFO tabu : New best sgp (394) found
1587711180 INFO tabu : New best sgp (390) found
1587711180 INFO tabu : New best sgp (386) found
1587711180 INFO tabu : New best sgp (382) found
1587711180 INFO tabu : New best sgp (378) found
1587711180 INFO tabu : New best sgp (374) found
1587711180 INFO tabu : New best sgp (370) found
1587711180 INFO tabu : New best sgp (366) found
1587711180 INFO tabu : New best sgp (362) found
1587711181 INFO tabu : New best sgp (359) found
1587711181 INFO tabu : New best sgp (355) found
1587711181 INFO tabu : New best sgp (352) found
1587711181 INFO tabu : New best sgp (349) found
1587711181 INFO tabu : New best sgp (346) found
1587711181 INFO tabu : New best sgp (343) found
1587711181 INFO tabu : New best sgp (340) found
1587711181 INFO tabu : New best sgp (337) found
1587711181 INFO tabu : New best sgp (334) found
1587711181 INFO tabu : New best sgp (331) found
1587711181 INFO tabu : New best sgp (328) found
1587711181 INFO tabu : New best sgp (325) found
1587711181 INFO tabu : New best sgp (322) found
1587711181 INFO tabu : New best sgp (319) found
1587711181 INFO tabu : New best sgp (316) found
1587711181 INFO tabu : New best sgp (313) found
1587711181 INFO tabu : New best sgp (310) found
1587711181 INFO tabu : New best sgp (307) found
1587711181 INFO tabu : New best sgp (304) found
1587711181 INFO tabu : New best sgp (301) found
1587711181 INFO tabu : New best sgp (298) found
1587711181 INFO tabu : New best sgp (295) found
1587711181 INFO tabu : New best sgp (292) found
1587711181 INFO tabu : New best sgp (289) found
1587711181 INFO tabu : New best sgp (286) found
1587711181 INFO tabu : New best sgp (283) found
1587711181 INFO tabu : New best sgp (280) found
1587711181 INFO tabu : New best sgp (277) found
1587711181 INFO tabu : New best sgp (274) found
1587711181 INFO tabu : New best sgp (271) found
1587711182 INFO tabu : New best sgp (268) found
1587711182 INFO tabu : New best sgp (265) found
1587711182 INFO tabu : New best sgp (262) found
1587711182 INFO tabu : New best sgp (259) found
1587711182 INFO tabu : New best sgp (256) found
1587711182 INFO tabu : New best sgp (253) found
1587711182 INFO tabu : New best sgp (250) found
1587711182 INFO tabu : New best sgp (247) found
1587711182 INFO tabu : New best sgp (244) found
1587711182 INFO tabu : New best sgp (241) found
1587711182 INFO tabu : New best sgp (238) found
1587711182 INFO tabu : New best sgp (235) found
1587711182 INFO tabu : New best sgp (232) found
1587711182 INFO tabu : New best sgp (229) found
1587711182 INFO tabu : New best sgp (226) found
1587711182 INFO tabu : New best sgp (223) found
1587711182 INFO tabu : New best sgp (220) found
1587711182 INFO tabu : New best sgp (217) found
1587711182 INFO tabu : New best sgp (214) found
1587711182 INFO tabu : New best sgp (212) found
1587711182 INFO tabu : New best sgp (210) found
1587711182 INFO tabu : New best sgp (208) found
1587711182 INFO tabu : New best sgp (205) found
1587711182 INFO tabu : New best sgp (203) found
1587711182 INFO tabu : New best sgp (201) found
1587711182 INFO tabu : New best sgp (199) found
1587711182 INFO tabu : New best sgp (197) found
1587711182 INFO tabu : New best sgp (195) found
1587711182 INFO tabu : New best sgp (193) found
1587711182 INFO tabu : New best sgp (191) found
1587711182 INFO tabu : New best sgp (189) found
1587711182 INFO tabu : New best sgp (186) found
1587711182 INFO tabu : New best sgp (184) found
1587711182 INFO tabu : New best sgp (182) found
1587711182 INFO tabu : New best sgp (180) found
1587711182 INFO tabu : New best sgp (178) found
1587711182 INFO tabu : New best sgp (176) found
1587711182 INFO tabu : New best sgp (174) found
1587711182 INFO tabu : New best sgp (172) found
1587711182 INFO tabu : New best sgp (170) found
1587711183 INFO tabu : New best sgp (168) found
1587711183 INFO tabu : New best sgp (166) found
1587711183 INFO tabu : New best sgp (164) found
1587711183 INFO tabu : New best sgp (162) found
1587711183 INFO tabu : New best sgp (160) found
1587711183 INFO tabu : New best sgp (158) found
1587711183 INFO tabu : New best sgp (156) found
1587711183 INFO tabu : New best sgp (154) found
1587711183 INFO tabu : New best sgp (152) found
1587711183 INFO tabu : New best sgp (150) found
1587711183 INFO tabu : New best sgp (148) found
1587711183 INFO tabu : New best sgp (146) found
1587711183 INFO tabu : New best sgp (144) found
1587711183 INFO tabu : New best sgp (142) found
1587711183 INFO tabu : New best sgp (140) found
1587711183 INFO tabu : New best sgp (138) found
1587711183 INFO tabu : New best sgp (136) found
1587711183 INFO tabu : New best sgp (135) found
1587711183 INFO tabu : New best sgp (133) found
1587711183 INFO tabu : New best sgp (131) found
1587711183 INFO tabu : New best sgp (130) found
1587711183 INFO tabu : New best sgp (129) found
1587711183 INFO tabu : New best sgp (128) found
1587711183 INFO tabu : New best sgp (126) found
1587711183 INFO tabu : New best sgp (124) found
1587711183 INFO tabu : New best sgp (123) found
1587711183 INFO tabu : New best sgp (122) found
1587711183 INFO tabu : New best sgp (120) found
1587711183 INFO tabu : New best sgp (118) found
1587711183 INFO tabu : New best sgp (116) found
1587711183 INFO tabu : New best sgp (115) found
1587711183 INFO tabu : New best sgp (114) found
1587711183 INFO tabu : New best sgp (113) found
1587711183 INFO tabu : New best sgp (111) found
1587711183 INFO tabu : New best sgp (110) found
1587711183 INFO tabu : New best sgp (108) found
1587711183 INFO tabu : New best sgp (107) found
1587711183 INFO tabu : New best sgp (106) found
1587711183 INFO tabu : New best sgp (105) found
1587711183 INFO tabu : New best sgp (104) found
1587711183 INFO tabu : New best sgp (103) found
1587711183 INFO tabu : New best sgp (101) found
1587711183 INFO tabu : New best sgp (100) found
1587711183 INFO tabu : New best sgp (99) found
1587711183 INFO tabu : New best sgp (98) found
1587711183 INFO tabu : New best sgp (97) found
1587711183 INFO tabu : New best sgp (96) found
1587711183 INFO tabu : New best sgp (95) found
1587711183 INFO tabu : New best sgp (94) found
1587711183 INFO tabu : New best sgp (93) found
1587711183 INFO tabu : New best sgp (92) found
1587711183 INFO tabu : New best sgp (91) found
1587711183 INFO tabu : New best sgp (90) found
1587711183 INFO tabu : New best sgp (89) found
1587711183 INFO tabu : New best sgp (88) found
1587711183 INFO tabu : New best sgp (87) found
1587711184 INFO tabu : New best sgp (86) found
1587711184 INFO tabu : New best sgp (84) found
1587711184 INFO tabu : New best sgp (82) found
1587711184 INFO tabu : New best sgp (81) found
1587711184 INFO tabu : New best sgp (80) found
1587711184 INFO tabu : New best sgp (79) found
1587711184 INFO tabu : New best sgp (78) found
1587711184 INFO tabu : New best sgp (77) found
1587711184 INFO tabu : New best sgp (76) found
1587711184 INFO tabu : New best sgp (75) found
1587711184 INFO tabu : New best sgp (74) found
1587711184 INFO tabu : New best sgp (73) found
1587711184 INFO tabu : New best sgp (72) found
1587711184 INFO tabu : New best sgp (71) found
1587711184 INFO tabu : New best sgp (70) found
1587711184 INFO tabu : New best sgp (68) found
1587711184 INFO tabu : New best sgp (67) found
1587711184 INFO tabu : New best sgp (66) found
1587711184 INFO tabu : New best sgp (65) found
1587711184 INFO tabu : New best sgp (64) found
1587711184 INFO tabu : New best sgp (63) found
1587711184 INFO tabu : New best sgp (62) found
1587711184 INFO tabu : New best sgp (61) found
1587711184 INFO tabu : New best sgp (60) found
1587711184 INFO tabu : New best sgp (58) found
1587711184 INFO tabu : New best sgp (57) found
1587711184 INFO tabu : New best sgp (56) found
1587711184 INFO tabu : New best sgp (55) found
1587711184 INFO tabu : New best sgp (54) found
1587711184 INFO tabu : New best sgp (53) found
1587711184 INFO tabu : New best sgp (52) found
1587711184 INFO tabu : New best sgp (51) found
1587711184 INFO tabu : New best sgp (50) found
1587711184 INFO tabu : New best sgp (49) found
1587711184 INFO tabu : New best sgp (48) found
1587711184 INFO tabu : New best sgp (47) found
1587711184 INFO tabu : New best sgp (46) found
1587711184 INFO tabu : New best sgp (45) found
1587711184 INFO tabu : New best sgp (44) found
1587711184 INFO tabu : New best sgp (43) found
1587711184 INFO tabu : New best sgp (42) found
1587711184 INFO tabu : New best sgp (41) found
1587711184 INFO tabu : New best sgp (40) found
1587711184 INFO tabu : New best sgp (39) found
1587711184 INFO tabu : New best sgp (38) found
1587711184 INFO tabu : New best sgp (37) found
1587711184 INFO tabu : New best sgp (36) found
1587711184 INFO tabu : New best sgp (35) found
1587711184 INFO tabu : New best sgp (34) found
1587711184 INFO tabu : New best sgp (33) found
1587711184 INFO tabu : New best sgp (32) found
1587711184 INFO tabu : New best sgp (31) found
1587711184 INFO tabu : New best sgp (30) found
1587711184 INFO tabu : New best sgp (29) found
1587711184 INFO tabu : New best sgp (28) found
1587711184 INFO tabu : New best sgp (27) found
1587711184 INFO tabu : New best sgp (26) found
1587711184 INFO tabu : New best sgp (25) found
1587711184 INFO tabu : New best sgp (24) found
1587711184 INFO tabu : New best sgp (23) found
1587711184 INFO tabu : New best sgp (22) found
1587711184 INFO tabu : New best sgp (21) found
1587711184 INFO tabu : New best sgp (20) found
1587711184 INFO tabu : New best sgp (19) found
1587711184 INFO tabu : New best sgp (18) found
1587711185 INFO tabu : New best sgp (17) found
1587711185 INFO tabu : New best sgp (16) found
1587711185 INFO tabu : New best sgp (15) found
1587711185 INFO tabu : New best sgp (14) found
1587711185 INFO tabu : New best sgp (13) found
1587711185 INFO tabu : New best sgp (12) found
1587711185 INFO tabu : New best sgp (11) found
1587711185 INFO tabu : New best sgp (10) found
1587711185 INFO tabu : New best sgp (9) found
1587711185 INFO tabu : New best sgp (8) found
1587711185 INFO tabu : New best sgp (7) found
1587711185 INFO tabu : New best sgp (6) found
1587711185 INFO tabu : New best sgp (5) found
1587711185 INFO tabu : New best sgp (4) found
1587711185 INFO tabu : New best sgp (3) found
1587711185 INFO tabu : New best sgp (2) found
1587711185 INFO tabu : New best sgp (1) found
1587711186 INFO tabu : MAX STABLE REACHED: iterations: 806
1587711186 INFO tabu : Best eval reached in iteration: 1
1587711186 INFO tabu : #1: 1.00, #2: 0.00 , #3: 0.00
1587711186 INFO tabu : Best eval: 1
1587711192 INFO tabu : MAX STABLE REACHED: iterations: 1108
1587711192 INFO tabu : Best eval reached in iteration: 18
1587711192 INFO tabu : #1: 1.00, #2: 0.00 , #3: 0.00
1587711192 INFO tabu : Best eval: 1
1587711199 INFO tabu : MAX STABLE REACHED: iterations: 1410
1587711199 INFO tabu : Best eval reached in iteration: 16
1587711199 INFO tabu : #1: 1.00, #2: 0.00 , #3: 0.00
1587711199 INFO tabu : Best eval: 1
1587711205 INFO tabu : MAX STABLE REACHED: iterations: 1712
1587711205 INFO tabu : Best eval reached in iteration: 19
1587711205 INFO tabu : #1: 1.00, #2: 0.00 , #3: 0.00
