Solving SGP( :	30 , 3 , 39 , 
Maximum tabu length set to:	100
, Miniumu tabu length set to:	4
, Maximum Tries:	10000
, Maximum Stable Tries:	300

1587721735 INFO tabu : New best sgp (1161) found
1587721735 INFO tabu : New best sgp (1157) found
1587721736 INFO tabu : New best sgp (1153) found
1587721736 INFO tabu : New best sgp (1149) found
1587721736 INFO tabu : New best sgp (1145) found
1587721736 INFO tabu : New best sgp (1141) found
1587721736 INFO tabu : New best sgp (1137) found
1587721736 INFO tabu : New best sgp (1133) found
1587721736 INFO tabu : New best sgp (1129) found
1587721737 INFO tabu : New best sgp (1125) found
1587721737 INFO tabu : New best sgp (1121) found
1587721737 INFO tabu : New best sgp (1117) found
1587721737 INFO tabu : New best sgp (1113) found
1587721737 INFO tabu : New best sgp (1109) found
1587721737 INFO tabu : New best sgp (1105) found
1587721737 INFO tabu : New best sgp (1101) found
1587721738 INFO tabu : New best sgp (1097) found
1587721738 INFO tabu : New best sgp (1093) found
1587721738 INFO tabu : New best sgp (1089) found
1587721738 INFO tabu : New best sgp (1085) found
1587721738 INFO tabu : New best sgp (1081) found
1587721738 INFO tabu : New best sgp (1077) found
1587721738 INFO tabu : New best sgp (1073) found
1587721739 INFO tabu : New best sgp (1069) found
1587721739 INFO tabu : New best sgp (1065) found
1587721739 INFO tabu : New best sgp (1061) found
1587721739 INFO tabu : New best sgp (1057) found
1587721739 INFO tabu : New best sgp (1053) found
1587721739 INFO tabu : New best sgp (1049) found
1587721739 INFO tabu : New best sgp (1045) found
1587721739 INFO tabu : New best sgp (1041) found
1587721740 INFO tabu : New best sgp (1037) found
1587721740 INFO tabu : New best sgp (1033) found
1587721740 INFO tabu : New best sgp (1029) found
1587721740 INFO tabu : New best sgp (1025) found
1587721740 INFO tabu : New best sgp (1021) found
1587721740 INFO tabu : New best sgp (1017) found
1587721740 INFO tabu : New best sgp (1013) found
1587721741 INFO tabu : New best sgp (1009) found
1587721741 INFO tabu : New best sgp (1005) found
1587721741 INFO tabu : New best sgp (1001) found
1587721741 INFO tabu : New best sgp (997) found
1587721741 INFO tabu : New best sgp (993) found
1587721741 INFO tabu : New best sgp (989) found
1587721741 INFO tabu : New best sgp (985) found
1587721741 INFO tabu : New best sgp (981) found
1587721742 INFO tabu : New best sgp (977) found
1587721742 INFO tabu : New best sgp (973) found
1587721742 INFO tabu : New best sgp (969) found
1587721742 INFO tabu : New best sgp (965) found
1587721742 INFO tabu : New best sgp (961) found
1587721742 INFO tabu : New best sgp (957) found
1587721742 INFO tabu : New best sgp (953) found
1587721742 INFO tabu : New best sgp (949) found
1587721743 INFO tabu : New best sgp (945) found
1587721743 INFO tabu : New best sgp (941) found
1587721743 INFO tabu : New best sgp (937) found
1587721743 INFO tabu : New best sgp (933) found
1587721743 INFO tabu : New best sgp (929) found
1587721743 INFO tabu : New best sgp (925) found
1587721743 INFO tabu : New best sgp (921) found
1587721743 INFO tabu : New best sgp (917) found
1587721744 INFO tabu : New best sgp (913) found
1587721744 INFO tabu : New best sgp (909) found
1587721744 INFO tabu : New best sgp (905) found
1587721744 INFO tabu : New best sgp (901) found
1587721744 INFO tabu : New best sgp (897) found
1587721744 INFO tabu : New best sgp (893) found
1587721744 INFO tabu : New best sgp (889) found
1587721744 INFO tabu : New best sgp (885) found
1587721745 INFO tabu : New best sgp (881) found
1587721745 INFO tabu : New best sgp (877) found
1587721745 INFO tabu : New best sgp (873) found
1587721745 INFO tabu : New best sgp (869) found
1587721745 INFO tabu : New best sgp (865) found
1587721745 INFO tabu : New best sgp (861) found
1587721745 INFO tabu : New best sgp (857) found
1587721745 INFO tabu : New best sgp (853) found
1587721745 INFO tabu : New best sgp (849) found
1587721746 INFO tabu : New best sgp (845) found
1587721746 INFO tabu : New best sgp (841) found
1587721746 INFO tabu : New best sgp (837) found
1587721746 INFO tabu : New best sgp (833) found
1587721746 INFO tabu : New best sgp (829) found
1587721746 INFO tabu : New best sgp (825) found
1587721746 INFO tabu : New best sgp (821) found
1587721746 INFO tabu : New best sgp (817) found
1587721746 INFO tabu : New best sgp (813) found
1587721747 INFO tabu : New best sgp (809) found
1587721747 INFO tabu : New best sgp (805) found
1587721747 INFO tabu : New best sgp (801) found
1587721747 INFO tabu : New best sgp (797) found
1587721747 INFO tabu : New best sgp (793) found
1587721747 INFO tabu : New best sgp (789) found
1587721747 INFO tabu : New best sgp (785) found
1587721747 INFO tabu : New best sgp (781) found
1587721748 INFO tabu : New best sgp (777) found
1587721748 INFO tabu : New best sgp (773) found
1587721748 INFO tabu : New best sgp (769) found
1587721748 INFO tabu : New best sgp (765) found
1587721748 INFO tabu : New best sgp (761) found
1587721748 INFO tabu : New best sgp (757) found
1587721748 INFO tabu : New best sgp (753) found
1587721748 INFO tabu : New best sgp (749) found
1587721748 INFO tabu : New best sgp (745) found
1587721748 INFO tabu : New best sgp (741) found
1587721749 INFO tabu : New best sgp (737) found
1587721749 INFO tabu : New best sgp (733) found
1587721749 INFO tabu : New best sgp (729) found
1587721749 INFO tabu : New best sgp (725) found
1587721749 INFO tabu : New best sgp (721) found
1587721749 INFO tabu : New best sgp (717) found
1587721749 INFO tabu : New best sgp (713) found
1587721749 INFO tabu : New best sgp (710) found
1587721749 INFO tabu : New best sgp (707) found
1587721750 INFO tabu : New best sgp (704) found
1587721750 INFO tabu : New best sgp (701) found
1587721750 INFO tabu : New best sgp (698) found
1587721750 INFO tabu : New best sgp (695) found
1587721750 INFO tabu : New best sgp (692) found
1587721750 INFO tabu : New best sgp (689) found
1587721750 INFO tabu : New best sgp (686) found
1587721750 INFO tabu : New best sgp (683) found
1587721750 INFO tabu : New best sgp (680) found
1587721750 INFO tabu : New best sgp (677) found
1587721751 INFO tabu : New best sgp (674) found
1587721751 INFO tabu : New best sgp (671) found
1587721751 INFO tabu : New best sgp (668) found
1587721751 INFO tabu : New best sgp (665) found
1587721751 INFO tabu : New best sgp (662) found
1587721751 INFO tabu : New best sgp (659) found
1587721751 INFO tabu : New best sgp (656) found
1587721751 INFO tabu : New best sgp (653) found
1587721751 INFO tabu : New best sgp (650) found
1587721751 INFO tabu : New best sgp (647) found
1587721752 INFO tabu : New best sgp (644) found
1587721752 INFO tabu : New best sgp (641) found
1587721752 INFO tabu : New best sgp (638) found
1587721752 INFO tabu : New best sgp (635) found
1587721752 INFO tabu : New best sgp (632) found
1587721752 INFO tabu : New best sgp (629) found
1587721752 INFO tabu : New best sgp (626) found
1587721752 INFO tabu : New best sgp (623) found
1587721752 INFO tabu : New best sgp (620) found
1587721752 INFO tabu : New best sgp (617) found
1587721753 INFO tabu : New best sgp (614) found
1587721753 INFO tabu : New best sgp (611) found
1587721753 INFO tabu : New best sgp (608) found
1587721753 INFO tabu : New best sgp (605) found
1587721753 INFO tabu : New best sgp (602) found
1587721753 INFO tabu : New best sgp (599) found
1587721753 INFO tabu : New best sgp (596) found
1587721753 INFO tabu : New best sgp (593) found
1587721753 INFO tabu : New best sgp (590) found
1587721753 INFO tabu : New best sgp (587) found
1587721753 INFO tabu : New best sgp (584) found
1587721754 INFO tabu : New best sgp (581) found
1587721754 INFO tabu : New best sgp (578) found
1587721754 INFO tabu : New best sgp (575) found
1587721754 INFO tabu : New best sgp (572) found
1587721754 INFO tabu : New best sgp (569) found
1587721754 INFO tabu : New best sgp (566) found
1587721754 INFO tabu : New best sgp (563) found
1587721754 INFO tabu : New best sgp (560) found
1587721754 INFO tabu : New best sgp (557) found
1587721754 INFO tabu : New best sgp (554) found
1587721754 INFO tabu : New best sgp (551) found
1587721755 INFO tabu : New best sgp (548) found
1587721755 INFO tabu : New best sgp (545) found
1587721755 INFO tabu : New best sgp (542) found
1587721755 INFO tabu : New best sgp (539) found
1587721755 INFO tabu : New best sgp (536) found
1587721755 INFO tabu : New best sgp (533) found
1587721755 INFO tabu : New best sgp (530) found
1587721755 INFO tabu : New best sgp (527) found
1587721755 INFO tabu : New best sgp (524) found
1587721755 INFO tabu : New best sgp (521) found
1587721755 INFO tabu : New best sgp (518) found
1587721755 INFO tabu : New best sgp (515) found
1587721756 INFO tabu : New best sgp (512) found
1587721756 INFO tabu : New best sgp (509) found
1587721756 INFO tabu : New best sgp (506) found
1587721756 INFO tabu : New best sgp (503) found
1587721756 INFO tabu : New best sgp (500) found
1587721756 INFO tabu : New best sgp (497) found
1587721756 INFO tabu : New best sgp (494) found
1587721756 INFO tabu : New best sgp (491) found
1587721756 INFO tabu : New best sgp (488) found
1587721756 INFO tabu : New best sgp (485) found
1587721756 INFO tabu : New best sgp (482) found
1587721756 INFO tabu : New best sgp (479) found
1587721757 INFO tabu : New best sgp (476) found
1587721757 INFO tabu : New best sgp (472) found
1587721757 INFO tabu : New best sgp (469) found
1587721757 INFO tabu : New best sgp (466) found
1587721757 INFO tabu : New best sgp (463) found
1587721757 INFO tabu : New best sgp (460) found
1587721757 INFO tabu : New best sgp (457) found
1587721757 INFO tabu : New best sgp (454) found
1587721757 INFO tabu : New best sgp (451) found
1587721757 INFO tabu : New best sgp (448) found
1587721757 INFO tabu : New best sgp (445) found
1587721757 INFO tabu : New best sgp (442) found
1587721757 INFO tabu : New best sgp (439) found
1587721758 INFO tabu : New best sgp (436) found
1587721758 INFO tabu : New best sgp (433) found
1587721758 INFO tabu : New best sgp (430) found
1587721758 INFO tabu : New best sgp (427) found
1587721758 INFO tabu : New best sgp (424) found
1587721758 INFO tabu : New best sgp (422) found
1587721758 INFO tabu : New best sgp (420) found
1587721758 INFO tabu : New best sgp (418) found
1587721758 INFO tabu : New best sgp (416) found
1587721758 INFO tabu : New best sgp (414) found
1587721758 INFO tabu : New best sgp (411) found
1587721758 INFO tabu : New best sgp (409) found
1587721758 INFO tabu : New best sgp (406) found
1587721758 INFO tabu : New best sgp (404) found
1587721759 INFO tabu : New best sgp (402) found
1587721759 INFO tabu : New best sgp (400) found
1587721759 INFO tabu : New best sgp (398) found
1587721759 INFO tabu : New best sgp (396) found
1587721759 INFO tabu : New best sgp (394) found
1587721759 INFO tabu : New best sgp (392) found
1587721759 INFO tabu : New best sgp (390) found
1587721759 INFO tabu : New best sgp (387) found
1587721759 INFO tabu : New best sgp (385) found
1587721759 INFO tabu : New best sgp (383) found
1587721759 INFO tabu : New best sgp (381) found
1587721759 INFO tabu : New best sgp (379) found
1587721759 INFO tabu : New best sgp (377) found
1587721759 INFO tabu : New best sgp (374) found
1587721759 INFO tabu : New best sgp (372) found
1587721760 INFO tabu : New best sgp (370) found
1587721760 INFO tabu : New best sgp (368) found
1587721760 INFO tabu : New best sgp (366) found
1587721760 INFO tabu : New best sgp (364) found
1587721760 INFO tabu : New best sgp (362) found
1587721760 INFO tabu : New best sgp (360) found
1587721760 INFO tabu : New best sgp (358) found
1587721760 INFO tabu : New best sgp (356) found
1587721760 INFO tabu : New best sgp (353) found
1587721760 INFO tabu : New best sgp (351) found
1587721760 INFO tabu : New best sgp (349) found
1587721760 INFO tabu : New best sgp (347) found
1587721760 INFO tabu : New best sgp (345) found
1587721760 INFO tabu : New best sgp (343) found
1587721760 INFO tabu : New best sgp (341) found
1587721761 INFO tabu : New best sgp (339) found
1587721761 INFO tabu : New best sgp (337) found
1587721761 INFO tabu : New best sgp (335) found
1587721761 INFO tabu : New best sgp (333) found
1587721761 INFO tabu : New best sgp (331) found
1587721761 INFO tabu : New best sgp (329) found
1587721761 INFO tabu : New best sgp (327) found
1587721761 INFO tabu : New best sgp (324) found
1587721761 INFO tabu : New best sgp (322) found
1587721761 INFO tabu : New best sgp (320) found
1587721761 INFO tabu : New best sgp (318) found
1587721761 INFO tabu : New best sgp (316) found
1587721761 INFO tabu : New best sgp (314) found
1587721761 INFO tabu : New best sgp (312) found
1587721761 INFO tabu : New best sgp (309) found
1587721761 INFO tabu : New best sgp (307) found
1587721761 INFO tabu : New best sgp (305) found
1587721762 INFO tabu : New best sgp (303) found
1587721762 INFO tabu : New best sgp (301) found
1587721762 INFO tabu : New best sgp (299) found
1587721762 INFO tabu : New best sgp (297) found
1587721762 INFO tabu : New best sgp (295) found
1587721762 INFO tabu : New best sgp (293) found
1587721762 INFO tabu : New best sgp (291) found
1587721762 INFO tabu : New best sgp (289) found
1587721762 INFO tabu : New best sgp (287) found
1587721762 INFO tabu : New best sgp (285) found
1587721762 INFO tabu : New best sgp (283) found
1587721762 INFO tabu : New best sgp (281) found
1587721762 INFO tabu : New best sgp (279) found
