Solving SGP( :	30 , 3 , 38 , 
Maximum tabu length set to:	100
, Miniumu tabu length set to:	4
, Maximum Tries:	10000
, Maximum Stable Tries:	300

1587720766 INFO tabu : New best sgp (1124) found
1587720766 INFO tabu : New best sgp (1120) found
1587720766 INFO tabu : New best sgp (1116) found
1587720766 INFO tabu : New best sgp (1112) found
1587720767 INFO tabu : New best sgp (1108) found
1587720767 INFO tabu : New best sgp (1104) found
1587720767 INFO tabu : New best sgp (1100) found
1587720767 INFO tabu : New best sgp (1096) found
1587720767 INFO tabu : New best sgp (1092) found
1587720767 INFO tabu : New best sgp (1088) found
1587720767 INFO tabu : New best sgp (1084) found
1587720768 INFO tabu : New best sgp (1080) found
1587720768 INFO tabu : New best sgp (1076) found
1587720768 INFO tabu : New best sgp (1072) found
1587720768 INFO tabu : New best sgp (1068) found
1587720768 INFO tabu : New best sgp (1064) found
1587720768 INFO tabu : New best sgp (1060) found
1587720768 INFO tabu : New best sgp (1056) found
1587720768 INFO tabu : New best sgp (1052) found
1587720769 INFO tabu : New best sgp (1048) found
1587720769 INFO tabu : New best sgp (1044) found
1587720769 INFO tabu : New best sgp (1040) found
1587720769 INFO tabu : New best sgp (1036) found
1587720769 INFO tabu : New best sgp (1032) found
1587720769 INFO tabu : New best sgp (1028) found
1587720769 INFO tabu : New best sgp (1024) found
1587720769 INFO tabu : New best sgp (1020) found
1587720770 INFO tabu : New best sgp (1016) found
1587720770 INFO tabu : New best sgp (1012) found
1587720770 INFO tabu : New best sgp (1008) found
1587720770 INFO tabu : New best sgp (1004) found
1587720770 INFO tabu : New best sgp (1000) found
1587720770 INFO tabu : New best sgp (996) found
1587720770 INFO tabu : New best sgp (992) found
1587720771 INFO tabu : New best sgp (988) found
1587720771 INFO tabu : New best sgp (984) found
1587720771 INFO tabu : New best sgp (980) found
1587720771 INFO tabu : New best sgp (976) found
1587720771 INFO tabu : New best sgp (972) found
1587720771 INFO tabu : New best sgp (968) found
1587720771 INFO tabu : New best sgp (964) found
1587720771 INFO tabu : New best sgp (960) found
1587720772 INFO tabu : New best sgp (956) found
1587720772 INFO tabu : New best sgp (952) found
1587720772 INFO tabu : New best sgp (948) found
1587720772 INFO tabu : New best sgp (944) found
1587720772 INFO tabu : New best sgp (940) found
1587720772 INFO tabu : New best sgp (936) found
1587720772 INFO tabu : New best sgp (932) found
1587720772 INFO tabu : New best sgp (928) found
1587720773 INFO tabu : New best sgp (924) found
1587720773 INFO tabu : New best sgp (920) found
1587720773 INFO tabu : New best sgp (916) found
1587720773 INFO tabu : New best sgp (912) found
1587720773 INFO tabu : New best sgp (908) found
1587720773 INFO tabu : New best sgp (904) found
1587720773 INFO tabu : New best sgp (900) found
1587720773 INFO tabu : New best sgp (896) found
1587720773 INFO tabu : New best sgp (892) found
1587720774 INFO tabu : New best sgp (888) found
1587720774 INFO tabu : New best sgp (884) found
1587720774 INFO tabu : New best sgp (880) found
1587720774 INFO tabu : New best sgp (876) found
1587720774 INFO tabu : New best sgp (872) found
1587720774 INFO tabu : New best sgp (868) found
1587720774 INFO tabu : New best sgp (864) found
1587720774 INFO tabu : New best sgp (860) found
1587720775 INFO tabu : New best sgp (856) found
1587720775 INFO tabu : New best sgp (852) found
1587720775 INFO tabu : New best sgp (848) found
1587720775 INFO tabu : New best sgp (844) found
1587720775 INFO tabu : New best sgp (840) found
1587720775 INFO tabu : New best sgp (836) found
1587720775 INFO tabu : New best sgp (832) found
1587720775 INFO tabu : New best sgp (828) found
1587720775 INFO tabu : New best sgp (824) found
1587720776 INFO tabu : New best sgp (820) found
1587720776 INFO tabu : New best sgp (816) found
1587720776 INFO tabu : New best sgp (812) found
1587720776 INFO tabu : New best sgp (808) found
1587720776 INFO tabu : New best sgp (804) found
1587720776 INFO tabu : New best sgp (800) found
1587720776 INFO tabu : New best sgp (796) found
1587720776 INFO tabu : New best sgp (792) found
1587720776 INFO tabu : New best sgp (788) found
1587720777 INFO tabu : New best sgp (784) found
1587720777 INFO tabu : New best sgp (780) found
1587720777 INFO tabu : New best sgp (776) found
1587720777 INFO tabu : New best sgp (772) found
1587720777 INFO tabu : New best sgp (768) found
1587720777 INFO tabu : New best sgp (764) found
1587720777 INFO tabu : New best sgp (760) found
1587720777 INFO tabu : New best sgp (756) found
1587720777 INFO tabu : New best sgp (752) found
1587720778 INFO tabu : New best sgp (748) found
1587720778 INFO tabu : New best sgp (744) found
1587720778 INFO tabu : New best sgp (740) found
1587720778 INFO tabu : New best sgp (736) found
1587720778 INFO tabu : New best sgp (732) found
1587720778 INFO tabu : New best sgp (728) found
1587720778 INFO tabu : New best sgp (724) found
1587720778 INFO tabu : New best sgp (720) found
1587720778 INFO tabu : New best sgp (716) found
1587720779 INFO tabu : New best sgp (712) found
1587720779 INFO tabu : New best sgp (708) found
1587720779 INFO tabu : New best sgp (704) found
1587720779 INFO tabu : New best sgp (700) found
1587720779 INFO tabu : New best sgp (696) found
1587720779 INFO tabu : New best sgp (692) found
1587720779 INFO tabu : New best sgp (688) found
1587720779 INFO tabu : New best sgp (684) found
1587720779 INFO tabu : New best sgp (680) found
1587720779 INFO tabu : New best sgp (676) found
1587720780 INFO tabu : New best sgp (673) found
1587720780 INFO tabu : New best sgp (670) found
1587720780 INFO tabu : New best sgp (667) found
1587720780 INFO tabu : New best sgp (664) found
1587720780 INFO tabu : New best sgp (661) found
1587720780 INFO tabu : New best sgp (658) found
1587720780 INFO tabu : New best sgp (655) found
1587720780 INFO tabu : New best sgp (652) found
1587720780 INFO tabu : New best sgp (649) found
1587720780 INFO tabu : New best sgp (646) found
1587720781 INFO tabu : New best sgp (643) found
1587720781 INFO tabu : New best sgp (640) found
1587720781 INFO tabu : New best sgp (637) found
1587720781 INFO tabu : New best sgp (634) found
1587720781 INFO tabu : New best sgp (631) found
1587720781 INFO tabu : New best sgp (628) found
1587720781 INFO tabu : New best sgp (625) found
1587720781 INFO tabu : New best sgp (622) found
1587720781 INFO tabu : New best sgp (619) found
1587720781 INFO tabu : New best sgp (616) found
1587720781 INFO tabu : New best sgp (613) found
1587720782 INFO tabu : New best sgp (610) found
1587720782 INFO tabu : New best sgp (607) found
1587720782 INFO tabu : New best sgp (604) found
1587720782 INFO tabu : New best sgp (601) found
1587720782 INFO tabu : New best sgp (598) found
1587720782 INFO tabu : New best sgp (595) found
1587720782 INFO tabu : New best sgp (592) found
1587720782 INFO tabu : New best sgp (589) found
1587720782 INFO tabu : New best sgp (586) found
1587720782 INFO tabu : New best sgp (583) found
1587720782 INFO tabu : New best sgp (580) found
1587720783 INFO tabu : New best sgp (577) found
1587720783 INFO tabu : New best sgp (574) found
1587720783 INFO tabu : New best sgp (571) found
1587720783 INFO tabu : New best sgp (568) found
1587720783 INFO tabu : New best sgp (565) found
1587720783 INFO tabu : New best sgp (561) found
1587720783 INFO tabu : New best sgp (558) found
1587720783 INFO tabu : New best sgp (555) found
1587720783 INFO tabu : New best sgp (552) found
1587720783 INFO tabu : New best sgp (549) found
1587720783 INFO tabu : New best sgp (546) found
1587720784 INFO tabu : New best sgp (543) found
1587720784 INFO tabu : New best sgp (540) found
1587720784 INFO tabu : New best sgp (537) found
1587720784 INFO tabu : New best sgp (534) found
1587720784 INFO tabu : New best sgp (531) found
1587720784 INFO tabu : New best sgp (528) found
1587720784 INFO tabu : New best sgp (525) found
1587720784 INFO tabu : New best sgp (522) found
1587720784 INFO tabu : New best sgp (519) found
1587720784 INFO tabu : New best sgp (516) found
1587720784 INFO tabu : New best sgp (513) found
1587720784 INFO tabu : New best sgp (510) found
1587720785 INFO tabu : New best sgp (507) found
1587720785 INFO tabu : New best sgp (504) found
1587720785 INFO tabu : New best sgp (501) found
1587720785 INFO tabu : New best sgp (498) found
1587720785 INFO tabu : New best sgp (495) found
1587720785 INFO tabu : New best sgp (492) found
1587720785 INFO tabu : New best sgp (489) found
1587720785 INFO tabu : New best sgp (486) found
1587720785 INFO tabu : New best sgp (483) found
1587720785 INFO tabu : New best sgp (480) found
1587720785 INFO tabu : New best sgp (477) found
1587720785 INFO tabu : New best sgp (474) found
1587720785 INFO tabu : New best sgp (471) found
1587720786 INFO tabu : New best sgp (468) found
1587720786 INFO tabu : New best sgp (465) found
1587720786 INFO tabu : New best sgp (462) found
1587720786 INFO tabu : New best sgp (459) found
1587720786 INFO tabu : New best sgp (456) found
1587720786 INFO tabu : New best sgp (453) found
1587720786 INFO tabu : New best sgp (450) found
1587720786 INFO tabu : New best sgp (447) found
1587720786 INFO tabu : New best sgp (444) found
1587720786 INFO tabu : New best sgp (441) found
1587720786 INFO tabu : New best sgp (438) found
1587720786 INFO tabu : New best sgp (435) found
1587720786 INFO tabu : New best sgp (432) found
1587720787 INFO tabu : New best sgp (429) found
1587720787 INFO tabu : New best sgp (426) found
1587720787 INFO tabu : New best sgp (423) found
1587720787 INFO tabu : New best sgp (420) found
1587720787 INFO tabu : New best sgp (417) found
1587720787 INFO tabu : New best sgp (414) found
1587720787 INFO tabu : New best sgp (411) found
1587720787 INFO tabu : New best sgp (408) found
1587720787 INFO tabu : New best sgp (405) found
1587720787 INFO tabu : New best sgp (402) found
1587720787 INFO tabu : New best sgp (399) found
1587720787 INFO tabu : New best sgp (396) found
1587720787 INFO tabu : New best sgp (393) found
1587720787 INFO tabu : New best sgp (390) found
1587720787 INFO tabu : New best sgp (387) found
1587720788 INFO tabu : New best sgp (384) found
1587720788 INFO tabu : New best sgp (381) found
1587720788 INFO tabu : New best sgp (379) found
1587720788 INFO tabu : New best sgp (376) found
1587720788 INFO tabu : New best sgp (374) found
1587720788 INFO tabu : New best sgp (372) found
1587720788 INFO tabu : New best sgp (370) found
1587720788 INFO tabu : New best sgp (368) found
1587720788 INFO tabu : New best sgp (366) found
1587720788 INFO tabu : New best sgp (364) found
1587720788 INFO tabu : New best sgp (362) found
1587720788 INFO tabu : New best sgp (360) found
1587720788 INFO tabu : New best sgp (358) found
1587720788 INFO tabu : New best sgp (356) found
1587720788 INFO tabu : New best sgp (354) found
1587720789 INFO tabu : New best sgp (352) found
1587720789 INFO tabu : New best sgp (349) found
1587720789 INFO tabu : New best sgp (347) found
1587720789 INFO tabu : New best sgp (345) found
1587720789 INFO tabu : New best sgp (343) found
1587720789 INFO tabu : New best sgp (341) found
1587720789 INFO tabu : New best sgp (339) found
1587720789 INFO tabu : New best sgp (337) found
1587720789 INFO tabu : New best sgp (335) found
1587720789 INFO tabu : New best sgp (333) found
1587720789 INFO tabu : New best sgp (331) found
1587720789 INFO tabu : New best sgp (329) found
1587720789 INFO tabu : New best sgp (327) found
1587720789 INFO tabu : New best sgp (325) found
1587720789 INFO tabu : New best sgp (323) found
1587720789 INFO tabu : New best sgp (321) found
1587720790 INFO tabu : New best sgp (319) found
1587720790 INFO tabu : New best sgp (317) found
1587720790 INFO tabu : New best sgp (315) found
1587720790 INFO tabu : New best sgp (313) found
1587720790 INFO tabu : New best sgp (311) found
1587720790 INFO tabu : New best sgp (308) found
1587720790 INFO tabu : New best sgp (306) found
1587720790 INFO tabu : New best sgp (304) found
1587720790 INFO tabu : New best sgp (302) found
1587720790 INFO tabu : New best sgp (300) found
1587720790 INFO tabu : New best sgp (298) found
1587720790 INFO tabu : New best sgp (296) found
1587720790 INFO tabu : New best sgp (294) found
1587720790 INFO tabu : New best sgp (292) found
1587720790 INFO tabu : New best sgp (290) found
1587720790 INFO tabu : New best sgp (288) found
1587720790 INFO tabu : New best sgp (286) found
1587720790 INFO tabu : New best sgp (284) found
1587720791 INFO tabu : New best sgp (282) found
1587720791 INFO tabu : New best sgp (280) found
1587720791 INFO tabu : New best sgp (277) found
1587720791 INFO tabu : New best sgp (275) found
1587720791 INFO tabu : New best sgp (273) found
1587720791 INFO tabu : New best sgp (271) found
1587720791 INFO tabu : New best sgp (269) found
1587720791 INFO tabu : New best sgp (267) found
1587720791 INFO tabu : New best sgp (265) found
1587720791 INFO tabu : New best sgp (263) found
1587720791 INFO tabu : New best sgp (261) found
1587720791 INFO tabu : New best sgp (258) found
1587720791 INFO tabu : New best sgp (256) found
1587720791 INFO tabu : New best sgp (254) found
1587720791 INFO tabu : New best sgp (252) found
1587720791 INFO tabu : New best sgp (250) found
1587720791 INFO tabu : New best sgp (248) found
1587720791 INFO tabu : New best sgp (246) found
1587720791 INFO tabu : New best sgp (244) found
1587720791 INFO tabu : New best sgp (242) found
